	Run #6	Run #6	Run #6	Run #6	Run #6
	Date and Time	Time (s)	Position (m)	Velocity (m/s)	Acceleration (m/s²)
	11/01/2020 02:14:04 pm	4.900	0.439	0.78	-1.5
	11/01/2020 02:14:04 pm	4.904	0.442	0.74	-5.6
	11/01/2020 02:14:04 pm	4.908	0.445	0.73	-4.2
	11/01/2020 02:14:04 pm	4.912	0.448	0.70	-0.4
	11/01/2020 02:14:04 pm	4.916	0.451	0.72	0.6
	11/01/2020 02:14:04 pm	4.920	0.453	0.74	-1.4
	11/01/2020 02:14:04 pm	4.924	0.457	0.71	-3.7
	11/01/2020 02:14:04 pm	4.928	0.460	0.68	-1.7
	11/01/2020 02:14:04 pm	4.932	0.462	0.69	2.1
	11/01/2020 02:14:04 pm	4.936	0.465	0.72	0.7
	11/01/2020 02:14:04 pm	4.940	0.468	0.72	-3.0
	11/01/2020 02:14:04 pm	4.944	0.471	0.67	-4.4
	11/01/2020 02:14:04 pm	4.948	0.473	0.67	-3.6
	11/01/2020 02:14:04 pm	4.952	0.476	0.67	-3.3
	11/01/2020 02:14:04 pm	4.956	0.479	0.63	-4.7
	11/01/2020 02:14:04 pm	4.960	0.481	0.62	-5.5
	11/01/2020 02:14:04 pm	4.964	0.483	0.60	-0.9
	11/01/2020 02:14:04 pm	4.968	0.486	0.57	5.1
	11/01/2020 02:14:04 pm	4.972	0.488	0.67	9.5
	11/01/2020 02:14:04 pm	4.976	0.490	0.68	7.4
	11/01/2020 02:14:04 pm	4.980	0.496	0.72	-0.4
	11/01/2020 02:14:04 pm	4.984	0.495	0.69	-3.4
	11/01/2020 02:14:04 pm	4.988	0.500	0.65	-8.3
	11/01/2020 02:14:04 pm	4.992	0.502	0.67	-9.8
	11/01/2020 02:14:04 pm	4.996	0.504	0.54	-9.5
	11/01/2020 02:14:05 pm	5.000	0.507	0.56	-7.0
	11/01/2020 02:14:05 pm	5.004	0.508	0.53	-3.8
	11/01/2020 02:14:05 pm	5.008	0.511	0.52	-5.3
	11/01/2020 02:14:05 pm	5.012	0.512	0.49	-4.6
	11/01/2020 02:14:05 pm	5.016	0.515	0.47	-4.6
	11/01/2020 02:14:05 pm	5.020	0.516	0.47	-3.5
	11/01/2020 02:14:05 pm	5.024	0.518	0.43	-1.6
	11/01/2020 02:14:05 pm	5.028	0.520	0.44	-0.7
	11/01/2020 02:14:05 pm	5.032	0.522	0.45	-1.7
	11/01/2020 02:14:05 pm	5.036	0.524	0.43	-4.2
	11/01/2020 02:14:05 pm	5.040	0.526	0.41	-4.5
	11/01/2020 02:14:05 pm	5.044	0.527	0.39	-3.2
	11/01/2020 02:14:05 pm	5.048	0.529	0.38	-3.2
	11/01/2020 02:14:05 pm	5.052	0.530	0.38	-4.6
	11/01/2020 02:14:05 pm	5.056	0.531	0.34	-5.0
	11/01/2020 02:14:05 pm	5.060	0.533	0.32	-2.5
	11/01/2020 02:14:05 pm	5.064	0.534	0.32	0.2
	11/01/2020 02:14:05 pm	5.068	0.535	0.34	-2.2
	11/01/2020 02:14:05 pm	5.072	0.537	0.33	-7.3
	11/01/2020 02:14:05 pm	5.076	0.538	0.26	-8.6
	11/01/2020 02:14:05 pm	5.080	0.539	0.22	-3.3
	11/01/2020 02:14:05 pm	5.084	0.539	0.24	-0.2
	11/01/2020 02:14:05 pm	5.088	0.541	0.27	-1.1
	11/01/2020 02:14:05 pm	5.092	0.542	0.21	2.9
	11/01/2020 02:14:05 pm	5.096	0.543	0.23	11.2
	11/01/2020 02:14:05 pm	5.100	0.542	0.35	12.9
	11/01/2020 02:14:05 pm	5.104	0.546	0.40	-6.1
	11/01/2020 02:14:05 pm	5.108	0.547	0.35	-33.6
	11/01/2020 02:14:05 pm	5.112	0.548	0.08	-39.3
	11/01/2020 02:14:05 pm	5.116	0.549	-0.14	-16.4
	11/01/2020 02:14:05 pm	5.120	0.546	-0.05	8.7
	11/01/2020 02:14:05 pm	5.124	0.545	0.09	12.2
	11/01/2020 02:14:05 pm	5.128	0.550	0.06	-0.8
	11/01/2020 02:14:05 pm	5.132	0.547	0.04	0.3
	11/01/2020 02:14:05 pm	5.136	0.546	-0.02	6.0
	11/01/2020 02:14:05 pm	5.140	0.551	0.17	-2.8
	11/01/2020 02:14:05 pm	5.144	0.546	0.07	-15.8
	11/01/2020 02:14:05 pm	5.148	0.551	-0.11	-22.2
	11/01/2020 02:14:05 pm	5.152	0.547	-0.11	-9.2
	11/01/2020 02:14:05 pm	5.156	0.547	-0.18	5.2
	11/01/2020 02:14:05 pm	5.160	0.547	-0.09	16.0
	11/01/2020 02:14:05 pm	5.164	0.547	-0.01	23.9
	11/01/2020 02:14:05 pm	5.168	0.545	0.10	11.9
	11/01/2020 02:14:05 pm	5.172	0.549	0.20	-17.8
	11/01/2020 02:14:05 pm	5.176	0.548	-0.02	-42.4
	11/01/2020 02:14:05 pm	5.180	0.549	-0.32	-38.0
	11/01/2020 02:14:05 pm	5.184	0.545	-0.39	-7.8
	11/01/2020 02:14:05 pm	5.188	0.544	-0.33	13.3
	11/01/2020 02:14:05 pm	5.192	0.543	-0.19	12.8
	11/01/2020 02:14:05 pm	5.196	0.542	-0.20	1.5
	11/01/2020 02:14:05 pm	5.200	0.542	-0.22	-0.4
	11/01/2020 02:14:05 pm	5.204	0.541	-0.27	8.2
	11/01/2020 02:14:05 pm	5.208	0.540	-0.13	7.1
	11/01/2020 02:14:05 pm	5.212	0.538	-0.09	-9.1
	11/01/2020 02:14:05 pm	5.216	0.541	-0.22	-25.8
	11/01/2020 02:14:05 pm	5.220	0.537	-0.40	-19.5
	11/01/2020 02:14:05 pm	5.224	0.536	-0.45	-1.2
	11/01/2020 02:14:05 pm	5.228	0.534	-0.33	8.3
	11/01/2020 02:14:05 pm	5.232	0.533	-0.31	3.4
	11/01/2020 02:14:05 pm	5.236	0.532	-0.33	-4.3
	11/01/2020 02:14:05 pm	5.240	0.531	-0.37	-5.8
	11/01/2020 02:14:05 pm	5.244	0.529	-0.38	-3.8
	11/01/2020 02:14:05 pm	5.248	0.527	-0.40	-1.8
	11/01/2020 02:14:05 pm	5.252	0.526	-0.39	-2.3
	11/01/2020 02:14:05 pm	5.256	0.524	-0.41	-4.4
	11/01/2020 02:14:05 pm	5.260	0.523	-0.44	-6.6
	11/01/2020 02:14:05 pm	5.264	0.520	-0.46	-4.3
	11/01/2020 02:14:05 pm	5.268	0.519	-0.49	-0.6
	11/01/2020 02:14:05 pm	5.272	0.517	-0.46	0.3
	11/01/2020 02:14:05 pm	5.276	0.515	-0.46	-2.2
	11/01/2020 02:14:05 pm	5.280	0.513	-0.49	-5.5
	11/01/2020 02:14:05 pm	5.284	0.511	-0.51	-4.6
	11/01/2020 02:14:05 pm	5.288	0.509	-0.53	-0.8
	11/01/2020 02:14:05 pm	5.292	0.507	-0.52	-2.7
	11/01/2020 02:14:05 pm	5.296	0.505	-0.50	-13.6
	11/01/2020 02:14:05 pm	5.300	0.503	-0.61	-18.2
	11/01/2020 02:14:05 pm	5.304	0.501	-0.77	-6.6
	11/01/2020 02:14:05 pm	5.308	0.496	-0.69	8.1
	11/01/2020 02:14:05 pm	5.312	0.493	-0.58	10.5
	11/01/2020 02:14:05 pm	5.316	0.494	-0.60	2.7
	11/01/2020 02:14:05 pm	5.320	0.489	-0.60	-0.2
	11/01/2020 02:14:05 pm	5.324	0.486	-0.61	-4.9
	11/01/2020 02:14:05 pm	5.328	0.487	-0.59	-11.9
	11/01/2020 02:14:05 pm	5.332	0.481	-0.73	-8.2
	11/01/2020 02:14:05 pm	5.336	0.479	-0.76	1.5
	11/01/2020 02:14:05 pm	5.340	0.476	-0.63	7.9
	11/01/2020 02:14:05 pm	5.344	0.474	-0.65	2.1
	11/01/2020 02:14:05 pm	5.348	0.471	-0.65	-3.9
	11/01/2020 02:14:05 pm	5.352	0.469	-0.69	-3.4
	11/01/2020 02:14:05 pm	5.356	0.466	-0.69	-1.1
	11/01/2020 02:14:05 pm	5.360	0.463	-0.69	1.5
	11/01/2020 02:14:05 pm	5.364	0.461	-0.67	-0.1
	11/01/2020 02:14:05 pm	5.368	0.458	-0.67	-2.9
	11/01/2020 02:14:05 pm	5.372	0.455	-0.72	-5.1
	11/01/2020 02:14:05 pm	5.376	0.452	-0.72	-3.5
	11/01/2020 02:14:05 pm	5.380	0.449	-0.74	1.3
	11/01/2020 02:14:05 pm	5.384	0.446	-0.73	-3.4
	11/01/2020 02:14:05 pm	5.388	0.443	-0.68	-13.0
	11/01/2020 02:14:05 pm	5.392	0.441	-0.87	-12.9
	11/01/2020 02:14:05 pm	5.396	0.438	-0.92	6.6
	11/01/2020 02:14:05 pm	5.400	0.430	-0.80	27.0
	11/01/2020 02:14:05 pm	5.404	0.431	-0.59	18.2
	11/01/2020 02:14:05 pm	5.408	0.428	-0.54	-3.2
	11/01/2020 02:14:05 pm	5.412	0.426	-0.73	-14.1
	11/01/2020 02:14:05 pm	5.416	0.423	-0.73	-8.2
	11/01/2020 02:14:05 pm	5.420	0.420	-0.74	0.1
	11/01/2020 02:14:05 pm	5.424	0.417	-0.73	0.0
	11/01/2020 02:14:05 pm	5.428	0.414	-0.73	-0.8
	11/01/2020 02:14:05 pm	5.432	0.411	-0.74	-2.3
	11/01/2020 02:14:05 pm	5.436	0.408	-0.75	-2.9
	11/01/2020 02:14:05 pm	5.440	0.405	-0.77	-2.3
	11/01/2020 02:14:05 pm	5.444	0.402	-0.78	-1.6
	11/01/2020 02:14:05 pm	5.448	0.399	-0.77	-0.9
	11/01/2020 02:14:05 pm	5.452	0.395	-0.78	-1.8
	11/01/2020 02:14:05 pm	5.456	0.393	-0.78	-3.4
	11/01/2020 02:14:05 pm	5.460	0.389	-0.81	-2.4
	11/01/2020 02:14:05 pm	5.464	0.386	-0.83	1.2
	11/01/2020 02:14:05 pm	5.468	0.383	-0.80	4.3
	11/01/2020 02:14:05 pm	5.472	0.380	-0.77	3.4
	11/01/2020 02:14:05 pm	5.476	0.377	-0.76	-0.9
	11/01/2020 02:14:05 pm	5.480	0.374	-0.78	-2.9
	11/01/2020 02:14:05 pm	5.484	0.370	-0.81	-1.3
	11/01/2020 02:14:05 pm	5.488	0.367	-0.79	1.8
	11/01/2020 02:14:05 pm	5.492	0.364	-0.78	3.7
	11/01/2020 02:14:05 pm	5.496	0.361	-0.76	2.2
	11/01/2020 02:14:05 pm	5.500	0.358	-0.75	1.4
	11/01/2020 02:14:05 pm	5.504	0.355	-0.77	-2.4
	11/01/2020 02:14:05 pm	5.508	0.352	-0.74	-9.4
	11/01/2020 02:14:05 pm	5.512	0.348	-0.83	-13.6
	11/01/2020 02:14:05 pm	5.516	0.346	-0.91	-8.7
	11/01/2020 02:14:05 pm	5.520	0.341	-0.92	6.1
	11/01/2020 02:14:05 pm	5.524	0.338	-0.86	14.9
	11/01/2020 02:14:05 pm	5.528	0.335	-0.74	13.7
	11/01/2020 02:14:05 pm	5.532	0.332	-0.74	7.7
	11/01/2020 02:14:05 pm	5.536	0.329	-0.71	2.5
	11/01/2020 02:14:05 pm	5.540	0.326	-0.70	0.8
	11/01/2020 02:14:05 pm	5.544	0.323	-0.72	-0.3
	11/01/2020 02:14:05 pm	5.548	0.320	-0.71	0.9
	11/01/2020 02:14:05 pm	5.552	0.317	-0.71	2.5
	11/01/2020 02:14:05 pm	5.556	0.315	-0.69	2.0
	11/01/2020 02:14:05 pm	5.560	0.312	-0.68	2.2
	11/01/2020 02:14:05 pm	5.564	0.309	-0.69	3.3
	11/01/2020 02:14:05 pm	5.568	0.307	-0.66	3.6
	11/01/2020 02:14:05 pm	5.572	0.304	-0.64	2.1
	11/01/2020 02:14:05 pm	5.576	0.302	-0.65	0.1
	11/01/2020 02:14:05 pm	5.580	0.299	-0.65	1.1
	11/01/2020 02:14:05 pm	5.584	0.296	-0.65	3.4
	11/01/2020 02:14:05 pm	5.588	0.294	-0.61	3.3
	11/01/2020 02:14:05 pm	5.592	0.291	-0.60	1.8
	11/01/2020 02:14:05 pm	5.596	0.289	-0.61	1.4
	11/01/2020 02:14:05 pm	5.600	0.286	-0.60	3.7
	11/01/2020 02:14:05 pm	5.604	0.284	-0.58	5.2
	11/01/2020 02:14:05 pm	5.608	0.282	-0.55	3.4
	11/01/2020 02:14:05 pm	5.612	0.280	-0.54	1.0
	11/01/2020 02:14:05 pm	5.616	0.278	-0.55	0.2
	11/01/2020 02:14:05 pm	5.620	0.275	-0.55	2.0
	11/01/2020 02:14:05 pm	5.624	0.273	-0.54	4.2
	11/01/2020 02:14:05 pm	5.628	0.271	-0.51	4.4
	11/01/2020 02:14:05 pm	5.632	0.269	-0.49	3.5
	11/01/2020 02:14:05 pm	5.636	0.267	-0.49	2.4
	11/01/2020 02:14:05 pm	5.640	0.265	-0.48	2.3
	11/01/2020 02:14:05 pm	5.644	0.263	-0.47	2.9
	11/01/2020 02:14:05 pm	5.648	0.262	-0.45	3.1
	11/01/2020 02:14:05 pm	5.652	0.259	-0.44	4.4
	11/01/2020 02:14:05 pm	5.656	0.258	-0.43	5.1
	11/01/2020 02:14:05 pm	5.660	0.256	-0.39	3.5
	11/01/2020 02:14:05 pm	5.664	0.255	-0.38	0.4
	11/01/2020 02:14:05 pm	5.668	0.253	-0.40	-0.7
	11/01/2020 02:14:05 pm	5.672	0.251	-0.41	3.0
	11/01/2020 02:14:05 pm	5.676	0.250	-0.38	7.0
	11/01/2020 02:14:05 pm	5.680	0.248	-0.33	6.9
	11/01/2020 02:14:05 pm	5.684	0.247	-0.31	3.4
	11/01/2020 02:14:05 pm	5.688	0.246	-0.32	0.0
	11/01/2020 02:14:05 pm	5.692	0.245	-0.32	5.2
	11/01/2020 02:14:05 pm	5.696	0.243	-0.32	13.3
	11/01/2020 02:14:05 pm	5.700	0.242	-0.17	10.1
	11/01/2020 02:14:05 pm	5.704	0.241	-0.14	-1.3
	11/01/2020 02:14:05 pm	5.708	0.243	-0.26	-4.3
	11/01/2020 02:14:05 pm	5.712	0.239	-0.27	6.9
	11/01/2020 02:14:05 pm	5.716	0.238	-0.15	6.6
	11/01/2020 02:14:05 pm	5.720	0.240	-0.08	-7.9
	11/01/2020 02:14:05 pm	5.724	0.239	-0.29	-8.0
	11/01/2020 02:14:05 pm	5.728	0.236	-0.32	12.4
	11/01/2020 02:14:05 pm	5.732	0.235	-0.10	25.7
	11/01/2020 02:14:05 pm	5.736	0.236	0.03	12.8
	11/01/2020 02:14:05 pm	5.740	0.236	-0.02	-10.0
	11/01/2020 02:14:05 pm	5.744	0.235	-0.10	-18.7
	11/01/2020 02:14:05 pm	5.748	0.235	-0.22	-9.6
	11/01/2020 02:14:05 pm	5.752	0.235	-0.22	7.6
	11/01/2020 02:14:05 pm	5.756	0.231	-0.13	19.8
	11/01/2020 02:14:05 pm	5.760	0.234	-0.01	14.5
	11/01/2020 02:14:05 pm	5.764	0.233	0.04	3.7
	11/01/2020 02:14:05 pm	5.768	0.233	-0.04	-1.3
	11/01/2020 02:14:05 pm	5.772	0.233	0.00	-0.5
	11/01/2020 02:14:05 pm	5.776	0.233	0.00	1.0
	11/01/2020 02:14:05 pm	5.780	0.233	-0.02	-0.1
	11/01/2020 02:14:05 pm	5.784	0.233	0.00	2.1
	11/01/2020 02:14:05 pm	5.788	0.233	0.00	4.5
	11/01/2020 02:14:05 pm	5.792	0.233	0.03	0.6
	11/01/2020 02:14:05 pm	5.796	0.233	0.06	-4.3
	11/01/2020 02:14:05 pm	5.800	0.233	-0.04	-1.3
	11/01/2020 02:14:05 pm	5.804	0.234	-0.03	12.5
	11/01/2020 02:14:05 pm	5.808	0.231	0.09	22.6
	11/01/2020 02:14:05 pm	5.812	0.234	0.23	13.5
	11/01/2020 02:14:05 pm	5.816	0.235	0.25	-6.1
	11/01/2020 02:14:05 pm	5.820	0.236	0.14	-17.3
	11/01/2020 02:14:05 pm	5.824	0.236	0.03	-7.6
	11/01/2020 02:14:05 pm	5.828	0.237	0.03	9.5
	11/01/2020 02:14:05 pm	5.832	0.235	0.17	12.1
	11/01/2020 02:14:05 pm	5.836	0.237	0.22	-2.3
	11/01/2020 02:14:05 pm	5.840	0.239	0.13	-11.0
	11/01/2020 02:14:05 pm	5.844	0.237	0.02	0.6
	11/01/2020 02:14:05 pm	5.848	0.238	0.12	14.8
	11/01/2020 02:14:05 pm	5.852	0.239	0.25	14.8
	11/01/2020 02:14:05 pm	5.856	0.240	0.25	5.8
	11/01/2020 02:14:05 pm	5.860	0.241	0.24	2.4
	11/01/2020 02:14:05 pm	5.864	0.242	0.27	4.5
	11/01/2020 02:14:05 pm	5.868	0.243	0.29	4.7
	11/01/2020 02:14:05 pm	5.872	0.245	0.31	3.2
	11/01/2020 02:14:05 pm	5.876	0.246	0.31	3.4
	11/01/2020 02:14:05 pm	5.880	0.247	0.32	4.5
	11/01/2020 02:14:05 pm	5.884	0.248	0.36	4.7
	11/01/2020 02:14:05 pm	5.888	0.250	0.37	3.2
	11/01/2020 02:14:05 pm	5.892	0.251	0.38	1.6
	11/01/2020 02:14:05 pm	5.896	0.253	0.38	2.4
	11/01/2020 02:14:05 pm	5.900	0.254	0.39	4.2
	11/01/2020 02:14:05 pm	5.904	0.256	0.42	4.1
	11/01/2020 02:14:05 pm	5.908	0.258	0.44	2.4
	11/01/2020 02:14:05 pm	5.912	0.259	0.43	1.7
	11/01/2020 02:14:05 pm	5.916	0.261	0.44	3.6
	11/01/2020 02:14:05 pm	5.920	0.263	0.46	5.4
	11/01/2020 02:14:05 pm	5.924	0.265	0.49	3.7
	11/01/2020 02:14:05 pm	5.928	0.266	0.50	1.3
	11/01/2020 02:14:05 pm	5.932	0.269	0.48	0.2
	11/01/2020 02:14:05 pm	5.936	0.271	0.50	2.3
	11/01/2020 02:14:05 pm	5.940	0.272	0.50	4.9
	11/01/2020 02:14:05 pm	5.944	0.275	0.54	4.5
	11/01/2020 02:14:05 pm	5.948	0.277	0.56	2.9
	11/01/2020 02:14:05 pm	5.952	0.279	0.55	1.2
	11/01/2020 02:14:05 pm	5.956	0.281	0.56	2.4
	11/01/2020 02:14:05 pm	5.960	0.283	0.57	4.3
	11/01/2020 02:14:05 pm	5.964	0.286	0.60	3.9
	11/01/2020 02:14:05 pm	5.968	0.288	0.62	2.3
	11/01/2020 02:14:05 pm	5.972	0.291	0.61	0.8
	11/01/2020 02:14:05 pm	5.976	0.293	0.61	1.1
	11/01/2020 02:14:05 pm	5.980	0.296	0.62	1.8
	11/01/2020 02:14:05 pm	5.984	0.298	0.63	1.5
	11/01/2020 02:14:05 pm	5.988	0.301	0.64	2.6
	11/01/2020 02:14:05 pm	5.992	0.303	0.64	4.7
	11/01/2020 02:14:05 pm	5.996	0.306	0.68	4.2
	11/01/2020 02:14:06 pm	6.000	0.309	0.70	1.2
	11/01/2020 02:14:06 pm	6.004	0.312	0.67	-1.2
	11/01/2020 02:14:06 pm	6.008	0.314	0.67	1.2
	11/01/2020 02:14:06 pm	6.012	0.317	0.68	4.7
	11/01/2020 02:14:06 pm	6.016	0.320	0.72	4.2
	11/01/2020 02:14:06 pm	6.020	0.322	0.73	1.3
	11/01/2020 02:14:06 pm	6.024	0.326	0.72	-1.2
	11/01/2020 02:14:06 pm	6.028	0.328	0.72	-0.2
	11/01/2020 02:14:06 pm	6.032	0.331	0.71	2.3
	11/01/2020 02:14:06 pm	6.036	0.334	0.73	3.0
	11/01/2020 02:14:06 pm	6.040	0.337	0.75	0.9
	11/01/2020 02:14:06 pm	6.044	0.340	0.74	1.5
	11/01/2020 02:14:06 pm	6.048	0.343	0.72	10.3
	11/01/2020 02:14:06 pm	6.052	0.346	0.80	19.0
	11/01/2020 02:14:06 pm	6.056	0.349	0.94	13.5
	11/01/2020 02:14:06 pm	6.060	0.354	0.98	-5.2
	11/01/2020 02:14:06 pm	6.064	0.358	0.87	-17.8
	11/01/2020 02:14:06 pm	6.068	0.360	0.75	-13.5
	11/01/2020 02:14:06 pm	6.072	0.363	0.74	-1.1
	11/01/2020 02:14:06 pm	6.076	0.366	0.78	5.2
	11/01/2020 02:14:06 pm	6.080	0.369	0.81	3.0
	11/01/2020 02:14:06 pm	6.084	0.373	0.81	-2.2
	11/01/2020 02:14:06 pm	6.088	0.376	0.79	-5.0
	11/01/2020 02:14:06 pm	6.092	0.379	0.75	-3.4
	11/01/2020 02:14:06 pm	6.096	0.382	0.74	0.5
	11/01/2020 02:14:06 pm	6.100	0.385	0.77	3.7
	11/01/2020 02:14:06 pm	6.104	0.388	0.78	3.8
	11/01/2020 02:14:06 pm	6.108	0.392	0.80	0.9
	11/01/2020 02:14:06 pm	6.112	0.394	0.80	-2.8
	11/01/2020 02:14:06 pm	6.116	0.398	0.77	-5.5
	11/01/2020 02:14:06 pm	6.120	0.401	0.75	-4.4
	11/01/2020 02:14:06 pm	6.124	0.403	0.73	-0.9
	11/01/2020 02:14:06 pm	6.128	0.407	0.74	0.9
	11/01/2020 02:14:06 pm	6.132	0.409	0.76	0.2
	11/01/2020 02:14:06 pm	6.136	0.413	0.74	-2.1
	11/01/2020 02:14:06 pm	6.140	0.416	0.73	-2.3
	11/01/2020 02:14:06 pm	6.144	0.418	0.71	0.5
	11/01/2020 02:14:06 pm	6.148	0.421	0.72	-4.9
	11/01/2020 02:14:06 pm	6.152	0.424	0.76	-13.8
	11/01/2020 02:14:06 pm	6.156	0.427	0.57	-11.6
	11/01/2020 02:14:06 pm	6.160	0.431	0.54	8.6
	11/01/2020 02:14:06 pm	6.164	0.428	0.67	27.6
	11/01/2020 02:14:06 pm	6.168	0.436	0.87	17.2
	11/01/2020 02:14:06 pm	6.172	0.438	0.90	-4.2
	11/01/2020 02:14:06 pm	6.176	0.442	0.72	-14.6
	11/01/2020 02:14:06 pm	6.180	0.444	0.72	-8.8
	11/01/2020 02:14:06 pm	6.184	0.447	0.70	-1.5
	11/01/2020 02:14:06 pm	6.188	0.450	0.71	-2.7
	11/01/2020 02:14:06 pm	6.192	0.452	0.69	-2.8
	11/01/2020 02:14:06 pm	6.196	0.456	0.66	-2.7
	11/01/2020 02:14:06 pm	6.200	0.458	0.68	-1.7
	11/01/2020 02:14:06 pm	6.204	0.460	0.66	-1.0
	11/01/2020 02:14:06 pm	6.208	0.464	0.66	-0.9
	11/01/2020 02:14:06 pm	6.212	0.466	0.66	0.5
	11/01/2020 02:14:06 pm	6.216	0.469	0.66	0.3
	11/01/2020 02:14:06 pm	6.220	0.471	0.67	-1.3
	11/01/2020 02:14:06 pm	6.224	0.474	0.65	-4.0
	11/01/2020 02:14:06 pm	6.228	0.477	0.63	-6.3
	11/01/2020 02:14:06 pm	6.232	0.479	0.60	-4.9
	11/01/2020 02:14:06 pm	6.236	0.481	0.57	-1.2
	11/01/2020 02:14:06 pm	6.240	0.483	0.59	0.9
	11/01/2020 02:14:06 pm	6.244	0.486	0.61	-2.8
	11/01/2020 02:14:06 pm	6.248	0.489	0.58	-4.2
	11/01/2020 02:14:06 pm	6.252	0.491	0.52	4.8
	11/01/2020 02:14:06 pm	6.256	0.493	0.59	16.3
	11/01/2020 02:14:06 pm	6.260	0.494	0.72	12.7
	11/01/2020 02:14:06 pm	6.264	0.499	0.77	-7.1
	11/01/2020 02:14:06 pm	6.268	0.502	0.64	-21.5
	11/01/2020 02:14:06 pm	6.272	0.504	0.50	-18.2
	11/01/2020 02:14:06 pm	6.276	0.505	0.47	-6.0
	11/01/2020 02:14:06 pm	6.280	0.508	0.50	-0.5
	11/01/2020 02:14:06 pm	6.284	0.509	0.50	-2.5
	11/01/2020 02:14:06 pm	6.288	0.512	0.46	-4.6
	11/01/2020 02:14:06 pm	6.292	0.513	0.45	-3.3
	11/01/2020 02:14:06 pm	6.296	0.515	0.44	-1.6
	11/01/2020 02:14:06 pm	6.300	0.517	0.44	-2.7
	11/01/2020 02:14:06 pm	6.304	0.519	0.43	-4.8
	11/01/2020 02:14:06 pm	6.308	0.520	0.39	-5.1
	11/01/2020 02:14:06 pm	6.312	0.522	0.37	-4.1
	11/01/2020 02:14:06 pm	6.316	0.523	0.37	-3.5
	11/01/2020 02:14:06 pm	6.320	0.525	0.35	-3.1
	11/01/2020 02:14:06 pm	6.324	0.526	0.34	-1.5
	11/01/2020 02:14:06 pm	6.328	0.527	0.34	-0.5
	11/01/2020 02:14:06 pm	6.332	0.529	0.35	-3.4
	11/01/2020 02:14:06 pm	6.336	0.530	0.32	-6.5
	11/01/2020 02:14:06 pm	6.340	0.531	0.27	-6.7
	11/01/2020 02:14:06 pm	6.344	0.532	0.26	-3.8
	11/01/2020 02:14:06 pm	6.348	0.533	0.25	-0.8
	11/01/2020 02:14:06 pm	6.352	0.534	0.25	-0.5
	11/01/2020 02:14:06 pm	6.356	0.535	0.26	-1.7
	11/01/2020 02:14:06 pm	6.360	0.536	0.24	-5.7
	11/01/2020 02:14:06 pm	6.364	0.538	0.22	-8.6
	11/01/2020 02:14:06 pm	6.368	0.538	0.15	-6.9
	11/01/2020 02:14:06 pm	6.372	0.539	0.14	-3.2
	11/01/2020 02:14:06 pm	6.376	0.539	0.15	0.1
	11/01/2020 02:14:06 pm	6.380	0.540	0.14	-0.5
	11/01/2020 02:14:06 pm	6.384	0.540	0.15	-2.2
	11/01/2020 02:14:06 pm	6.388	0.541	0.13	-4.4
	11/01/2020 02:14:06 pm	6.392	0.542	0.11	-7.0
	11/01/2020 02:14:06 pm	6.396	0.542	0.08	-7.3
	11/01/2020 02:14:06 pm	6.400	0.542	0.04	-5.6
	11/01/2020 02:14:06 pm	6.404	0.542	0.03	-3.0
	11/01/2020 02:14:06 pm	6.408	0.542	0.02	-1.6
	11/01/2020 02:14:06 pm	6.412	0.542	0.02	-2.0
	11/01/2020 02:14:06 pm	6.416	0.542	0.02	-3.2
	11/01/2020 02:14:06 pm	6.420	0.542	-0.01	-3.7
	11/01/2020 02:14:06 pm	6.424	0.542	-0.03	-3.3
	11/01/2020 02:14:06 pm	6.428	0.542	-0.03	-2.6
	11/01/2020 02:14:06 pm	6.432	0.542	-0.04	-4.4
	11/01/2020 02:14:06 pm	6.436	0.542	-0.05	-6.9
	11/01/2020 02:14:06 pm	6.440	0.541	-0.11	-7.5
	11/01/2020 02:14:06 pm	6.444	0.541	-0.13	-6.4
	11/01/2020 02:14:06 pm	6.448	0.540	-0.14	-3.5
	11/01/2020 02:14:06 pm	6.452	0.540	-0.17	-1.0
	11/01/2020 02:14:06 pm	6.456	0.539	-0.15	1.0
	11/01/2020 02:14:06 pm	6.460	0.538	-0.15	-0.1
	11/01/2020 02:14:06 pm	6.464	0.538	-0.14	-4.6
	11/01/2020 02:14:06 pm	6.468	0.537	-0.18	-6.6
	11/01/2020 02:14:06 pm	6.472	0.537	-0.23	-6.1
	11/01/2020 02:14:06 pm	6.476	0.536	-0.22	-3.9
	11/01/2020 02:14:06 pm	6.480	0.534	-0.25	-2.6
	11/01/2020 02:14:06 pm	6.484	0.534	-0.26	-2.9
	11/01/2020 02:14:06 pm	6.488	0.532	-0.26	-2.9
	11/01/2020 02:14:06 pm	6.492	0.532	-0.28	-4.4
	11/01/2020 02:14:06 pm	6.496	0.531	-0.29	-4.1
	11/01/2020 02:14:06 pm	6.500	0.529	-0.33	-2.1
	11/01/2020 02:14:06 pm	6.504	0.528	-0.31	-2.5
	11/01/2020 02:14:06 pm	6.508	0.527	-0.31	-5.2
	11/01/2020 02:14:06 pm	6.512	0.526	-0.36	-6.8
	11/01/2020 02:14:06 pm	6.516	0.524	-0.39	-4.6
	11/01/2020 02:14:06 pm	6.520	0.522	-0.39	-1.9
	11/01/2020 02:14:06 pm	6.524	0.521	-0.40	-2.6
	11/01/2020 02:14:06 pm	6.528	0.519	-0.41	-3.4
	11/01/2020 02:14:06 pm	6.532	0.517	-0.44	-1.9
