"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.217831229E2,-6.723778534E1,-6.824020386E0,-3.603691101E0
2.217931230E2,-6.668368530E1,-6.834595680E0,-3.797271729E0
2.218031719E2,-6.639607239E1,-6.716277122E0,-3.778053284E0
2.218132391E2,-6.589279175E1,-6.339365005E0,-4.081085205E0
2.218233583E2,-6.537311554E1,-6.191108704E0,-4.482475281E0
2.218334665E2,-6.476139069E1,-6.163952827E0,-4.656768799E0
2.218435550E2,-6.429857635E1,-5.912978172E0,-4.884834290E0
2.218536750E2,-6.366390991E1,-5.689482212E0,-5.209472656E0
2.218637683E2,-6.333966064E1,-5.885373116E0,-5.652412415E0
2.218738687E2,-6.293138123E1,-5.529688835E0,-6.050697327E0
2.218831230E2,-6.247074509E1,-5.507745743E0,-6.453384399E0
2.218931230E2,-6.183853149E1,-5.338770866E0,-6.530570984E0
2.219031230E2,-6.145153046E1,-5.003258228E0,-6.642715454E0
2.219131230E2,-6.112098312E1,-4.774373055E0,-7.099472046E0
2.219231230E2,-6.064102173E1,-4.646552563E0,-7.310066223E0
2.219331230E2,-6.023736954E1,-4.574421406E0,-7.635520935E0
2.219431229E2,-5.998754120E1,-4.370040894E0,-7.481445312E0
2.219531230E2,-5.977508163E1,-4.253997326E0,-7.633682251E0
2.219631230E2,-5.967094803E1,-3.648301125E0,-7.626617432E0
2.219731230E2,-5.923056030E1,-3.610697746E0,-7.819068909E0
2.219831230E2,-5.884638214E1,-3.504769802E0,-8.010406494E0
2.219931230E2,-5.867286682E1,-3.356078625E0,-7.971191406E0
2.220031230E2,-5.857720566E1,-3.351769924E0,-8.009757996E0
2.220131230E2,-5.842278290E1,-3.099057198E0,-7.740119934E0
2.220231230E2,-5.802171326E1,-3.064084530E0,-7.760643005E0
2.220331259E2,-5.783387756E1,-3.180766106E0,-7.591194153E0
2.220431430E2,-5.740029144E1,-3.620800495E0,-7.808654785E0
2.220532982E2,-5.745664215E1,-3.482693672E0,-7.634887695E0
2.220633945E2,-5.755294800E1,-3.487555504E0,-7.500892639E0
2.220734993E2,-5.738148880E1,-3.462945938E0,-7.425041199E0
2.220836018E2,-5.726404572E1,-3.350657940E0,-7.634140015E0
2.220937144E2,-5.724418640E1,-3.366649628E0,-7.787124634E0
2.221038165E2,-5.743228149E1,-3.250189781E0,-7.918395996E0
2.221131230E2,-5.731536102E1,-3.103397846E0,-7.974372864E0
2.221231230E2,-5.717652893E1,-2.796096325E0,-8.104797363E0
2.221331230E2,-5.713616943E1,-2.775107384E0,-8.391021729E0
2.221431230E2,-5.690695190E1,-2.765076160E0,-8.430137634E0
2.221531229E2,-5.686853409E1,-2.763219833E0,-8.468467712E0
2.221631230E2,-5.688633728E1,-2.623146057E0,-8.352119446E0
2.221731230E2,-5.676889801E1,-2.423492432E0,-8.369262695E0
2.221831231E2,-5.644235229E1,-2.285402298E0,-8.426322937E0
2.221931230E2,-5.642441940E1,-2.460311890E0,-8.638534546E0
2.222031230E2,-5.659729767E1,-2.503611565E0,-8.542839050E0
2.222131230E2,-5.671654510E1,-2.704813957E0,-8.258499146E0
2.222231230E2,-5.690785599E1,-2.765851021E0,-8.296539307E0
2.222331230E2,-5.698494720E1,-2.839677334E0,-8.335273743E0
2.222431229E2,-5.704218292E1,-2.842129707E0,-8.335037231E0
2.222531229E2,-5.714466858E1,-3.149344921E0,-7.937576294E0
2.222631230E2,-5.741371918E1,-3.249814987E0,-7.842140198E0
2.222731613E2,-5.751106262E1,-3.220615864E0,-7.478683472E0
2.222832225E2,-5.766704559E1,-3.439709663E0,-7.442512512E0
2.222933311E2,-5.776398468E1,-3.532490253E0,-7.405044556E0
2.223034388E2,-5.782392502E1,-3.711997032E0,-7.387916565E0
2.223135455E2,-5.793969345E1,-3.770427704E0,-7.311759949E0
2.223236479E2,-5.798132706E1,-3.949780941E0,-7.180198669E0
2.223337602E2,-5.811513519E1,-4.078036308E0,-7.410209656E0
2.223438614E2,-5.832847595E1,-4.352112770E0,-7.469894409E0
2.223531230E2,-5.846177673E1,-4.357614040E0,-7.507514954E0
2.223631230E2,-5.857562637E1,-4.222180843E0,-7.295349121E0
2.223731230E2,-5.878614807E1,-4.284145832E0,-7.314224243E0
2.223831230E2,-5.906990433E1,-4.171994686E0,-7.406936646E0
2.223931229E2,-5.926365662E1,-4.374918461E0,-7.389480591E0
2.224031229E2,-5.981736755E1,-4.398957729E0,-7.329940796E0
2.224131230E2,-6.035123062E1,-4.316677094E0,-7.154647827E0
2.224231231E2,-6.054228973E1,-4.325073242E0,-7.115692139E0
2.224331229E2,-6.098486710E1,-4.486868858E0,-6.867523193E0
2.224431230E2,-6.129529953E1,-4.714051247E0,-6.563522339E0
2.224531230E2,-6.164208603E1,-4.888900757E0,-6.411392212E0
2.224631231E2,-6.193627548E1,-5.187592030E0,-5.841156006E0
2.224731230E2,-6.258885956E1,-5.393436909E0,-5.649818420E0
2.224831231E2,-6.290224457E1,-5.850314140E0,-5.405929565E0
2.224931230E2,-6.315607452E1,-6.145489693E0,-5.160301208E0
2.225031229E2,-6.362287140E1,-6.627044201E0,-4.839660645E0
2.225131751E2,-6.418134308E1,-6.882327080E0,-4.573028564E0
2.225232669E2,-6.484851074E1,-6.753128529E0,-4.320182800E0
2.225333885E2,-6.567140961E1,-6.790382862E0,-3.954170227E0
2.225434825E2,-6.643203735E1,-6.663612366E0,-3.987213135E0
2.225535901E2,-6.687386322E1,-6.615066528E0,-3.392868042E0
2.225636974E2,-6.719836426E1,-6.541708946E0,-3.180488586E0
2.225738050E2,-6.802202606E1,-6.701939106E0,-2.968696594E0
2.225831230E2,-6.874617767E1,-6.574971676E0,-2.753784180E0
2.225931230E2,-6.924483490E1,-6.668331623E0,-2.523590088E0
2.226031229E2,-6.980407715E1,-6.994171143E0,-2.296005249E0
2.226131230E2,-7.033999634E1,-7.035972595E0,-2.084075928E0
2.226231230E2,-7.101707458E1,-7.439485550E0,-1.513359070E0
2.226331229E2,-7.155401611E1,-7.569537163E0,-1.340698242E0
2.226431231E2,-7.249859619E1,-8.019773483E0,-7.884063721E-1
2.226531230E2,-7.299765015E1,-8.095992088E0,-4.625625610E-1
2.226631229E2,-7.374563599E1,-8.236032486E0,-1.172637939E-1
2.226731230E2,-7.433880615E1,-8.192920685E0,2.868499756E-1
2.226831230E2,-7.505313873E1,-8.579821587E0,7.625198364E-1
2.226931230E2,-7.548088074E1,-8.989073753E0,1.102966309E0
2.227031230E2,-7.592230225E1,-9.079981804E0,1.332923889E0
2.227131230E2,-7.680513763E1,-9.261795998E0,1.792846680E0
2.227231230E2,-7.747307587E1,-9.185680389E0,2.045036316E0
2.227331230E2,-7.820108795E1,-9.254236221E0,2.410217285E0
2.227431360E2,-7.864342499E1,-9.293498993E0,2.888946533E0
2.227532073E2,-7.923863220E1,-9.514253616E0,3.022575378E0
2.227633107E2,-7.988569641E1,-9.330933571E0,3.237823486E0
2.227734351E2,-8.059603882E1,-9.469780922E0,3.659301758E0
2.227835370E2,-8.122904205E1,-9.517107964E0,4.119735718E0
2.227936349E2,-8.165177155E1,-9.642476082E0,4.330093384E0
2.228037414E2,-8.192121124E1,-9.708331108E0,4.559562683E0
2.228138496E2,-8.257199860E1,-9.737895966E0,4.867610931E0
2.228231230E2,-8.305093384E1,-9.864831924E0,4.925521851E0
2.228331229E2,-8.377611542E1,-9.738749504E0,5.293113708E0
2.228431230E2,-8.419716644E1,-9.827733040E0,5.332138062E0
2.228531229E2,-8.468811035E1,-9.460154533E0,5.415351868E0
2.228631230E2,-8.512734985E1,-9.391922951E0,5.666374207E0
2.228731230E2,-8.556644440E1,-9.393473625E0,5.744747162E0
2.228831229E2,-8.627473450E1,-9.425712585E0,6.091201782E0
2.228931230E2,-8.656120300E1,-9.350831032E0,6.322509766E0
2.229031230E2,-8.702313232E1,-9.373880386E0,6.916053772E0
2.229131230E2,-8.718234253E1,-9.665632248E0,7.275798798E0
2.229231230E2,-8.748827362E1,-9.626845360E0,7.487659454E0
2.229331230E2,-8.787117767E1,-9.539463043E0,7.910434723E0
2.229431231E2,-8.836765289E1,-9.526103973E0,8.046520233E0
2.229531230E2,-8.863349915E1,-9.361711502E0,8.240673065E0
2.229631229E2,-8.885951233E1,-9.124353409E0,8.340118408E0
2.229731230E2,-8.931793976E1,-9.196835518E0,8.303176880E0
2.229831230E2,-8.981094360E1,-8.953338623E0,8.423027039E0
2.229932541E2,-9.049461365E1,-8.787797928E0,8.371017456E0
2.230033329E2,-9.078262329E1,-8.819082260E0,8.601005554E0
2.230134679E2,-9.120391846E1,-8.925760269E0,8.639812469E0
2.230235693E2,-9.158437347E1,-8.783857346E0,8.815132141E0
2.230336828E2,-9.194806671E1,-8.713019371E0,9.180351257E0
2.230437839E2,-9.236848450E1,-8.679138184E0,9.392684937E0
2.230531230E2,-9.260055542E1,-8.639183998E0,9.966857910E0
2.230631230E2,-9.300239563E1,-8.657346725E0,1.014028168E1
2.230731230E2,-9.319345856E1,-8.648269653E0,1.021763229E1
2.230831230E2,-9.325302124E1,-8.722606659E0,1.040784836E1
2.230931230E2,-9.344252777E1,-8.712202072E0,1.025617218E1
2.231031231E2,-9.359349060E1,-8.629938126E0,1.020064163E1
2.231131230E2,-9.403581238E1,-8.791512489E0,1.041064072E1
2.231231229E2,-9.413082886E1,-8.795268059E0,1.035377884E1
2.231331230E2,-9.443507385E1,-8.772517204E0,1.027913666E1
2.231431230E2,-9.439756012E1,-8.771434784E0,1.037440872E1
2.231531229E2,-9.445596313E1,-8.774883270E0,1.054641724E1
2.231631230E2,-9.477673340E1,-8.541059494E0,1.055082703E1
2.231731230E2,-9.466136169E1,-8.378122330E0,1.076227188E1
2.231831230E2,-9.489431000E1,-8.601038933E0,1.089418411E1
2.231931230E2,-9.477532959E1,-8.365111351E0,1.072479248E1
2.232031230E2,-9.490798950E1,-8.282693863E0,1.078369904E1
2.232131393E2,-9.460734558E1,-8.465800285E0,1.104722595E1
2.232231635E2,-9.472039795E1,-8.486962318E0,1.079936600E1
2.232332992E2,-9.493156433E1,-8.549480438E0,1.087591553E1
2.232434175E2,-9.529550171E1,-8.618648529E0,1.097218323E1
2.232535144E2,-9.525965881E1,-8.758790016E0,1.100844193E1
2.232636177E2,-9.506809998E1,-8.627639771E0,1.116187286E1
2.232737276E2,-9.511088562E1,-8.877881050E0,1.131164551E1
2.232838278E2,-9.484596252E1,-8.955681801E0,1.144304657E1
2.232931230E2,-9.495759583E1,-8.940680504E0,1.106202698E1
2.233031229E2,-9.478845215E1,-9.040373802E0,1.121268463E1
2.233131230E2,-9.450057983E1,-8.939307213E0,1.115534210E1
2.233231230E2,-9.414062500E1,-9.083245277E0,1.119004059E1
2.233331230E2,-9.412193298E1,-9.100233078E0,1.120882797E1
2.233431230E2,-9.387606812E1,-9.353583336E0,1.095640182E1
2.233531231E2,-9.354861450E1,-9.214718819E0,1.076574326E1
2.233631230E2,-9.363058472E1,-9.642210960E0,1.068445206E1
2.233731230E2,-9.330828857E1,-9.665030479E0,1.091170120E1
2.233831231E2,-9.313603973E1,-9.762068748E0,1.060430527E1
2.233931230E2,-9.296752167E1,-1.003704739E1,1.046648788E1
2.234031230E2,-9.258642578E1,-1.017839813E1,1.019573975E1
2.234131230E2,-9.251292419E1,-1.043965816E1,1.003944778E1
2.234231231E2,-9.228240967E1,-1.039357471E1,9.886257172E0
2.234331230E2,-9.212950897E1,-1.042175961E1,9.770675659E0
2.234431231E2,-9.172239685E1,-1.004959869E1,9.582553864E0
2.234531438E2,-9.143090820E1,-9.927961349E0,9.029205322E0
2.234632327E2,-9.097093201E1,-9.766786575E0,9.029071808E0
2.234733463E2,-9.051017761E1,-9.587474823E0,8.952812195E0
2.234834499E2,-9.021961212E1,-9.309353828E0,8.878578186E0
2.234935593E2,-8.987436676E1,-9.223197937E0,8.763526917E0
2.235036607E2,-8.957010651E1,-9.350787163E0,8.607826233E0
2.235137731E2,-8.926185608E1,-9.265270233E0,8.321159363E0
2.235238638E2,-8.888217163E1,-9.477730751E0,8.106792450E0
2.235331229E2,-8.853886414E1,-9.480599403E0,8.086071014E0
2.235431230E2,-8.824929810E1,-9.465460777E0,7.588661194E0
2.235531230E2,-8.786356354E1,-9.375678062E0,7.129909515E0
2.235631230E2,-8.761743927E1,-9.628807068E0,6.839309692E0
2.235731229E2,-8.711735535E1,-9.534230232E0,6.399169922E0
2.235831230E2,-8.678913116E1,-9.394701958E0,6.093997955E0
2.235931229E2,-8.631301880E1,-9.549770355E0,5.841720581E0
2.236032057E2,-8.602526093E1,-9.536180496E0,5.611511230E0
2.236131229E2,-8.554914856E1,-9.691247940E0,5.359237671E0
2.236231230E2,-8.497854614E1,-9.843003273E0,5.240169525E0
2.236331229E2,-8.459873199E1,-1.000293350E1,5.121887207E0
2.236431230E2,-8.398507690E1,-9.886753082E0,4.853263855E0
2.236531230E2,-8.331895447E1,-9.946944237E0,4.906669617E0
2.236631230E2,-8.282568359E1,-1.022516632E1,4.671867371E0
2.236731230E2,-8.217529297E1,-1.012604046E1,4.574638367E0
2.236831410E2,-8.165716553E1,-1.003153038E1,4.287109375E0
2.236931884E2,-8.098484039E1,-9.929154396E0,3.769920349E0
2.237032450E2,-8.048541260E1,-9.782711029E0,3.540382385E0
2.237133904E2,-7.990914917E1,-9.580135345E0,3.349357605E0
2.237234934E2,-7.950382996E1,-9.366781235E0,3.082916260E0
2.237336041E2,-7.906214905E1,-9.328071594E0,2.699615479E0
2.237437098E2,-7.827445984E1,-9.027811050E0,2.470649719E0
2.237538333E2,-7.789079285E1,-9.027164459E0,2.125312805E0
2.237631231E2,-7.710296631E1,-8.796686172E0,1.723701477E0
2.237731230E2,-7.666233063E1,-8.636548996E0,1.761817932E0
2.237831230E2,-7.618197632E1,-8.560816765E0,1.378791809E0
2.237931230E2,-7.554885101E1,-8.443486214E0,1.052833557E0
2.238031230E2,-7.478473663E1,-8.497377396E0,7.241363525E-1
2.238131230E2,-7.411409760E1,-8.396438599E0,4.550628662E-1
2.238231231E2,-7.330757141E1,-8.252840042E0,-8.132934570E-2
2.238331230E2,-7.240718842E1,-8.211319923E0,-6.194305420E-1
2.238431230E2,-7.192825317E1,-8.171750069E0,-8.692932129E-1
2.238531229E2,-7.110367584E1,-8.080637932E0,-1.368247986E0
2.238631230E2,-7.037541962E1,-7.907022476E0,-1.541259766E0
2.238731230E2,-6.976316071E1,-7.984262943E0,-2.022239685E0
2.238831230E2,-6.920378876E1,-7.710732460E0,-2.384078979E0
2.238931230E2,-6.872252655E1,-7.616751671E0,-2.862312317E0
2.239031230E2,-6.841595459E1,-7.585092545E0,-3.016036987E0
2.239131230E2,-6.806839752E1,-7.374632835E0,-3.205894470E0
2.239231567E2,-6.752746582E1,-6.996528149E0,-3.432739258E0
2.239332355E2,-6.720194244E1,-6.981635094E0,-3.605850220E0
2.239433255E2,-6.678037262E1,-6.962101460E0,-3.874778748E0
2.239534346E2,-6.624136353E1,-6.742914200E0,-4.160858154E0
2.239635400E2,-6.579891968E1,-6.528809547E0,-4.274772644E0
2.239736512E2,-6.512661743E1,-6.321594238E0,-4.561622620E0
2.239837516E2,-6.458747864E1,-6.102295876E0,-4.866783142E0
2.239938642E2,-6.416565704E1,-6.012648582E0,-5.020324707E0
2.240031230E2,-6.374369812E1,-5.992782593E0,-5.346511841E0
2.240131230E2,-6.330048370E1,-5.743068218E0,-5.498153687E0
2.240231230E2,-6.282089615E1,-5.702945232E0,-5.843444824E0
2.240331230E2,-6.252942276E1,-5.389103889E0,-5.974494934E0
2.240431230E2,-6.206813812E1,-5.366607666E0,-6.472610474E0
2.240531229E2,-6.176221466E1,-5.318028450E0,-6.492515564E0
2.240631231E2,-6.139905930E1,-5.214577198E0,-6.397483826E0
2.240731230E2,-6.084624863E1,-5.261204720E0,-6.476989746E0
2.240831230E2,-6.029407883E1,-5.378277779E0,-6.614624023E0
2.240931230E2,-5.973946381E1,-5.353464127E0,-6.807762146E0
2.241031230E2,-5.925642776E1,-4.925945282E0,-6.823768616E0
2.241131230E2,-5.868582153E1,-5.060227394E0,-6.904449463E0
2.241231230E2,-5.837874603E1,-4.888340473E0,-6.827392578E0
2.241331230E2,-5.801042938E1,-4.623206139E0,-7.150276184E0
2.241431230E2,-5.770309448E1,-4.503517151E0,-7.226562500E0
2.241531230E2,-5.756027603E1,-3.948162556E0,-7.411170959E0
2.241631956E2,-5.746230316E1,-3.802077293E0,-7.486152649E0
2.241732810E2,-5.743987656E1,-3.641125202E0,-7.636940002E0
2.241833740E2,-5.725292969E1,-3.898365974E0,-7.641021729E0
2.241934827E2,-5.717301178E1,-3.682321072E0,-7.715049744E0
2.242035918E2,-5.694456100E1,-3.725372791E0,-7.754821777E0
2.242136950E2,-5.673596954E1,-3.769906044E0,-7.680007935E0
2.242237971E2,-5.661737061E1,-3.569256783E0,-7.868927002E0
2.242331230E2,-5.644692993E1,-3.702790737E0,-7.985900879E0
2.242431230E2,-5.632987976E1,-3.555888176E0,-8.060958862E0
2.242531230E2,-5.617504120E1,-3.495048046E0,-8.270874023E0
2.242631230E2,-5.622675705E1,-3.143280983E0,-8.323509216E0
2.242731230E2,-5.618692017E1,-3.105261803E0,-8.494995117E0
2.242831230E2,-5.626297760E1,-3.125783443E0,-8.571243286E0
2.242931230E2,-5.662332153E1,-2.929758072E0,-8.433517456E0
2.243031230E2,-5.645095825E1,-2.921847343E0,-8.529655457E0
2.243131230E2,-5.667927551E1,-2.861211777E0,-8.470573425E0
2.243231230E2,-5.666316223E1,-2.967777252E0,-8.262023926E0
2.243331230E2,-5.685153198E1,-2.694280624E0,-8.009613037E0
2.243431230E2,-5.689470673E1,-2.997272968E0,-7.917755127E0
2.243531230E2,-5.676256561E1,-3.045186520E0,-7.823532104E0
2.243631230E2,-5.697155762E1,-2.896146774E0,-7.610748291E0
2.243731230E2,-5.674221039E1,-2.886004925E0,-7.668952942E0
2.243831230E2,-5.733599854E1,-3.088069916E0,-7.706878662E0
2.243931533E2,-5.716633606E1,-3.204794407E0,-7.670951843E0
2.244031701E2,-5.714711761E1,-3.273758888E0,-7.843681335E0
2.244133123E2,-5.741577530E1,-3.443789482E0,-7.959068298E0
2.244234224E2,-5.730051422E1,-3.455693722E0,-8.112442017E0
2.244335268E2,-5.783616638E1,-3.584639549E0,-8.130638123E0
2.244436361E2,-5.776626587E1,-4.041202068E0,-8.174827576E0
2.244537417E2,-5.796105576E1,-4.262484074E0,-8.043075562E0
2.244638432E2,-5.786669540E1,-4.206862450E0,-7.775611877E0
2.244731230E2,-5.809899902E1,-4.429226398E0,-7.739128113E0
2.244831230E2,-5.833053589E1,-4.511141300E0,-7.510032654E0
2.244931229E2,-5.818395233E1,-4.754424572E0,-7.151107788E0
2.245031230E2,-5.875777817E1,-4.762693405E0,-6.900413513E0
2.245131230E2,-5.879697800E1,-4.712793827E0,-6.632400513E0
2.245231230E2,-5.909969330E1,-4.531456947E0,-6.590553284E0
2.245331229E2,-5.953775024E1,-4.584541798E0,-6.780036926E0
2.245431230E2,-5.978963852E1,-4.913004398E0,-6.897476196E0
2.245531230E2,-6.011438751E1,-4.927233696E0,-6.838882446E0
2.245631229E2,-6.038162994E1,-4.991208553E0,-6.933868408E0
2.245731230E2,-6.080395508E1,-5.221083641E0,-7.011108398E0
2.245831229E2,-6.103201294E1,-5.195173264E0,-7.066986084E0
2.245931230E2,-6.158829498E1,-5.361209869E0,-6.932861328E0
2.246031230E2,-6.195519257E1,-5.555234909E0,-6.666358948E0
2.246131230E2,-6.234156036E1,-5.767882824E0,-6.380912781E0
2.246231230E2,-6.264749146E1,-5.729096413E0,-6.169052124E0
2.246331734E2,-6.310787201E1,-5.750818253E0,-5.804534912E0
2.246432482E2,-6.374253082E1,-6.009261131E0,-5.556671143E0
2.246533565E2,-6.425770569E1,-5.909021854E0,-5.285812378E0
2.246634643E2,-6.502759552E1,-6.261990547E0,-4.981239319E0
2.246735730E2,-6.525862122E1,-6.308516502E0,-4.751708984E0
2.246836760E2,-6.579467010E1,-6.385375023E0,-4.597473145E0
2.246937872E2,-6.625838470E1,-6.654596806E0,-4.274200439E0
2.247031230E2,-6.701063538E1,-6.938072205E0,-3.606201172E0
2.247131230E2,-6.758676147E1,-7.192955971E0,-3.549438477E0
2.247231230E2,-6.814306641E1,-7.131842613E0,-2.916229248E0
2.247331230E2,-6.866221619E1,-7.297129154E0,-2.629577637E0
2.247431230E2,-6.895112610E1,-7.381607533E0,-2.381164551E0
2.247531230E2,-6.960628510E1,-7.711977005E0,-2.076843262E0
2.247631230E2,-7.035530853E1,-7.905321121E0,-1.694030762E0
2.247731231E2,-7.104606628E1,-7.973016262E0,-1.195404053E0
2.247831230E2,-7.152319336E1,-7.976091385E0,-1.135955811E0
2.247931230E2,-7.198615265E1,-8.087390900E0,-5.816802979E-1
2.248031230E2,-7.252245331E1,-8.164470673E0,-3.892745972E-1
2.248131230E2,-7.325110626E1,-8.338418007E0,-1.590118408E-1
2.248231230E2,-7.396119690E1,-8.459570885E0,2.626876831E-1
2.248331230E2,-7.465259552E1,-8.580238342E0,7.415695190E-1
2.248431231E2,-7.507275391E1,-8.493717194E0,1.030899048E0
2.248531230E2,-7.566693878E1,-8.643693924E0,1.165405273E0
2.248631312E2,-7.645617676E1,-8.892863274E0,1.738571167E0
2.248732181E2,-7.709020233E1,-9.080860138E0,2.044563293E0
2.248832603E2,-7.770617676E1,-9.321343422E0,2.387992859E0
2.248934045E2,-7.829843903E1,-9.259984016E0,2.696899414E0
2.249035135E2,-7.879749298E1,-9.318730354E0,3.061134338E0
2.249136326E2,-7.935119629E1,-9.342769623E0,3.120674133E0
2.249237286E2,-8.027038574E1,-9.507197380E0,3.351943970E0
2.249338324E2,-8.086253357E1,-9.375835419E0,3.795326233E0
2.249431229E2,-8.139421082E1,-9.186835289E0,3.876502991E0
2.249531230E2,-8.185227203E1,-9.049307823E0,4.242996216E0
2.249631230E2,-8.240689087E1,-9.039175034E0,4.512916565E0
2.249731230E2,-8.309996033E1,-9.301065445E0,4.932785034E0
2.249831230E2,-8.363587952E1,-9.342866898E0,5.144714355E0
2.249931230E2,-8.422982025E1,-9.335365295E0,5.586563110E0
2.250031230E2,-8.461606598E1,-9.460536003E0,6.044876099E0
2.250131229E2,-8.526543427E1,-9.488883972E0,6.142982483E0
2.250231230E2,-8.543959808E1,-9.603182793E0,6.275974274E0
2.250331230E2,-8.599317932E1,-9.627111435E0,6.316429138E0
2.250431231E2,-8.668264008E1,-9.693699837E0,6.624195099E0
2.250531230E2,-8.687216187E1,-9.595930099E0,6.664470673E0
2.250631230E2,-8.735110474E1,-9.600553513E0,6.991115570E0
2.250731230E2,-8.761964417E1,-9.595742226E0,7.240550995E0
2.250831230E2,-8.780723572E1,-9.391474724E0,7.224884033E0
2.250931230E2,-8.804019165E1,-9.509552956E0,7.587139130E0
2.251031660E2,-8.868727112E1,-9.221393585E0,8.032733917E0
2.251132355E2,-8.930117798E1,-9.337795258E0,8.339527130E0
2.251233498E2,-8.945460510E1,-9.257633209E0,8.646625519E0
2.251334492E2,-8.974712372E1,-9.484993935E0,9.122314453E0
2.251435645E2,-9.016508484E1,-9.396591187E0,9.087192535E0
2.251536591E2,-9.043375397E1,-9.409363747E0,9.317321777E0
2.251637657E2,-9.062855530E1,-9.508334160E0,9.717811584E0
2.251738684E2,-9.100951385E1,-9.471711159E0,9.739128113E0
2.251831230E2,-9.133671570E1,-9.575407982E0,9.968399048E0
2.251931230E2,-9.158052063E1,-9.285342216E0,9.992237091E0
2.252031229E2,-9.215188599E1,-9.291508675E0,9.880306244E0
2.252131230E2,-9.264295197E1,-8.976459503E0,9.867435455E0
2.252231230E2,-9.273810577E1,-8.858014107E0,1.009839249E1
2.252331230E2,-9.298036957E1,-8.461781502E0,1.012354660E1
2.252431230E2,-9.324916077E1,-8.544557571E0,1.021920013E1
2.252531230E2,-9.347865295E1,-8.484917641E0,1.045005035E1
2.252631230E2,-9.384372711E1,-8.782232285E0,1.021900940E1
2.252731230E2,-9.384617615E1,-8.906646729E0,1.031290054E1
2.252831230E2,-9.372821808E1,-8.741496086E0,1.014263153E1
2.252931864E2,-9.384591675E1,-8.923898697E0,1.023633957E1
2.253031230E2,-9.414952087E1,-8.848174095E0,1.018143845E1
2.253131230E2,-9.434481812E1,-9.122318268E0,1.027436447E1
2.253231229E2,-9.476458740E1,-9.105357170E0,1.035287857E1
2.253331255E2,-9.476445007E1,-9.140192986E0,1.025701141E1
2.253431385E2,-9.464894867E1,-8.994617462E0,1.041098022E1
2.253532812E2,-9.478213501E1,-8.877696037E0,1.062300873E1
2.253633913E2,-9.493774414E1,-8.939200401E0,1.094743729E1
2.253734950E2,-9.493902588E1,-9.027671814E0,1.094634247E1
2.253836187E2,-9.469421387E1,-9.124649048E0,1.119211578E1
2.253937095E2,-9.480753326E1,-9.058665276E0,1.117438126E1
2.254038119E2,-9.457754517E1,-9.013024330E0,1.109753418E1
2.254131230E2,-9.455615234E1,-8.818011284E0,1.117621231E1
2.254231231E2,-9.442259216E1,-8.812289238E0,1.117565918E1
2.254331230E2,-9.442297363E1,-8.899986267E0,1.104096222E1
2.254431231E2,-9.411832428E1,-9.027244568E0,1.082800674E1
2.254531230E2,-9.390574646E1,-8.841197968E0,1.081024933E1
2.254631230E2,-9.398064423E1,-8.860723495E0,1.056223297E1
2.254731230E2,-9.380969238E1,-8.923922539E0,1.052247620E1
2.254831230E2,-9.361541748E1,-8.703083038E0,1.046706390E1
2.254931230E2,-9.344575500E1,-8.854753494E0,1.042620850E1
2.255031231E2,-9.325392151E1,-8.810747147E0,1.034951782E1
2.255131230E2,-9.302727509E1,-8.960186958E0,1.034659958E1
2.255231230E2,-9.302920532E1,-9.031739235E0,1.047932053E1
2.255331230E2,-9.285852051E1,-9.042739868E0,1.059290695E1
2.255431230E2,-9.267092896E1,-9.229534149E0,1.064696503E1
2.255531229E2,-9.263546753E1,-9.474846840E0,1.051013565E1
2.255631230E2,-9.263943481E1,-9.827737808E0,1.033397675E1
2.255731608E2,-9.237371063E1,-1.009708023E1,9.928565979E0
2.255832174E2,-9.224066162E1,-1.012674618E1,9.927574158E0
2.255933396E2,-9.216227722E1,-1.008676052E1,9.698669434E0
2.256034355E2,-9.148970032E1,-9.966689110E0,9.181697845E0
2.256135412E2,-9.133537292E1,-9.976183891E0,8.894565582E0
2.256236564E2,-9.089434052E1,-9.903081894E0,8.683471680E0
2.256337550E2,-9.028095245E1,-9.734703064E0,8.568191528E0
2.256438580E2,-8.993492126E1,-9.700302124E0,8.223453522E0
2.256531230E2,-8.958866882E1,-9.421056747E0,8.378013611E0
2.256631230E2,-8.910844421E1,-9.258068085E0,8.206027985E0
2.256731230E2,-8.850057983E1,-9.478855133E0,8.066837311E0
2.256831230E2,-8.840414429E1,-9.438936234E0,7.990539551E0
2.256931230E2,-8.802163696E1,-9.474231720E0,7.740192413E0
2.257031230E2,-8.788845825E1,-9.538733482E0,7.643333435E0
2.257131229E2,-8.756459808E1,-9.682536125E0,7.372821808E0
2.257231230E2,-8.704814911E1,-9.641884804E0,7.218231201E0
2.257331229E2,-8.668612671E1,-9.784052849E0,6.947563171E0
2.257431230E2,-8.628749084E1,-9.978332520E0,6.790592194E0
2.257531229E2,-8.612957764E1,-9.740106583E0,6.506530762E0
2.257631230E2,-8.576820374E1,-9.830408096E0,6.446460724E0
2.257731230E2,-8.540605927E1,-9.954992294E0,6.195095062E0
2.257831230E2,-8.494490814E1,-9.897661209E0,5.792846680E0
2.257931230E2,-8.442652130E1,-9.820403099E0,5.428749084E0
2.258031229E2,-8.385231781E1,-9.741909981E0,5.274360657E0
2.258131585E2,-8.320293427E1,-9.870820045E0,4.830741882E0
