"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.026552813E0,-7.662997395E-2,1.069164276E-2,4.387135804E-2
2.031606406E0,-7.337232679E-2,-3.650665283E-3,4.698567092E-2
2.036660000E0,-8.323056251E-2,-6.866455078E-5,3.594988585E-2
2.041713594E0,-8.944605291E-2,-7.629394531E-5,3.322450817E-2
2.046767188E0,-7.769713551E-2,-7.206916809E-3,3.653313220E-2
2.051820781E0,-7.681951672E-2,-1.190567017E-2,2.558486164E-2
2.056874375E0,-6.158399582E-2,1.241683960E-3,2.425438166E-2
2.061927969E0,-6.435813755E-2,-7.089614868E-3,3.241598606E-2
2.066981563E0,-6.476429105E-2,4.832267761E-3,2.848806977E-2
2.072035156E0,-7.347757369E-2,7.159233093E-3,1.990464330E-2
2.077088750E0,-7.142010331E-2,4.717826843E-3,2.088902891E-2
2.082142344E0,-6.703456491E-2,1.109123230E-3,4.530996084E-4
2.087195938E0,-7.688406855E-2,-1.315402985E-2,6.379127502E-3
2.092249531E0,-6.527070701E-2,-4.743576050E-3,3.960669041E-3
2.097303125E0,-7.267235965E-2,-2.608013153E-2,-1.923516393E-3
2.102356719E0,-6.693802774E-2,2.450942993E-4,5.224093795E-3
2.107410313E0,-7.785574347E-2,-9.259223938E-3,1.459540427E-2
2.112463906E0,-7.926183194E-2,-1.631259918E-2,1.215384901E-2
2.117517500E0,-7.000309974E-2,-1.380920410E-2,1.198565960E-2
2.122571094E0,-8.454754949E-2,-7.766723633E-3,-6.347894669E-6
2.127624688E0,-9.175691754E-2,8.912086487E-3,-9.660109878E-3
2.132678281E0,-7.875590026E-2,6.458282471E-3,-8.458882570E-3
2.137731875E0,-8.732228726E-2,5.209922791E-3,-7.222726941E-3
2.142785469E0,-9.560487419E-2,3.973960876E-3,-3.332954645E-2
2.147839010E0,-9.441226721E-2,-8.153915405E-4,-2.118693292E-2
2.152892604E0,-1.003839821E-1,6.303787231E-3,-3.120064735E-3
2.157946250E0,-9.435824305E-2,6.245613098E-3,-1.928135753E-3
2.162999792E0,-7.882494479E-2,-4.494667053E-3,-1.499071717E-2
2.168053438E0,-7.757493854E-2,-9.214401245E-3,-1.242162287E-2
2.173107031E0,-8.482799679E-2,-2.457523346E-2,-2.183610201E-2
2.178160625E0,-1.027045920E-1,-3.011703491E-3,-3.350105882E-2
2.183214219E0,-7.643453032E-2,1.006221771E-2,-2.359546721E-2
2.188267760E0,-8.957029879E-2,1.471805573E-2,-2.929443121E-2
2.193321406E0,-9.413753450E-2,2.171039581E-2,-4.199340940E-2
2.198374948E0,-8.099637926E-2,1.439952850E-2,-3.571423888E-2
2.203428594E0,-8.453776687E-2,1.189804077E-2,-2.107173204E-2
2.208482188E0,-9.275223315E-2,-2.451896667E-3,-4.103675485E-2
2.213535729E0,-8.196654171E-2,-4.815101624E-3,-4.773263633E-2
2.218589323E0,-7.355316728E-2,-3.598213196E-3,-2.099809051E-2
2.223642969E0,-8.899741620E-2,-5.951881409E-3,-1.946052909E-2
2.228696563E0,-9.477131814E-2,1.189613342E-2,-1.919862628E-2
2.233750104E0,-9.332767129E-2,1.297760010E-2,-3.506243229E-3
2.238803698E0,-9.675086290E-2,9.899139404E-4,-1.521737874E-2
2.243857344E0,-1.036183089E-1,-1.399040222E-3,-2.689237893E-2
2.248910885E0,-8.665680140E-2,1.047611237E-2,-2.536691725E-2
2.253964479E0,-9.827876091E-2,1.869010925E-2,-1.078023016E-2
2.259018125E0,-1.050411165E-1,4.280090332E-3,-1.521781087E-2
2.264071667E0,-9.741050750E-2,-2.885818481E-3,-1.964822412E-2
2.269125260E0,-9.833611548E-2,6.895065308E-4,5.604147911E-3
2.274178854E0,-9.436928481E-2,6.614685059E-3,3.237694502E-3
2.279232500E0,-7.746846229E-2,-5.702972412E-4,-7.312700152E-3
2.284286042E0,-7.373537123E-2,-1.600646973E-2,-2.373188734E-3
2.289339635E0,-9.132543206E-2,-1.350688934E-2,-3.319591284E-3
2.294393229E0,-8.734139055E-2,-1.102733612E-2,-7.272660732E-4
2.299446823E0,-8.103054762E-2,-1.445770264E-3,1.723045111E-2
2.304500417E0,-6.999409199E-2,-1.441001892E-3,1.258987188E-2
2.309554010E0,-8.994346112E-2,1.755809784E-2,1.377221942E-2
2.314607604E0,-9.315258265E-2,1.147079468E-2,1.610171795E-2
2.319661198E0,-7.962744683E-2,-7.623672485E-3,1.731441915E-2
2.324714792E0,-8.173677325E-2,-8.753776550E-3,2.675138414E-2
2.329768385E0,-8.372360468E-2,1.268005371E-2,1.714630425E-2
2.334821979E0,-8.328627050E-2,1.019191742E-2,3.739038110E-2
2.339875573E0,-8.524443209E-2,-2.957344055E-3,4.203259945E-2
2.344929167E0,-8.127824962E-2,2.317619324E-2,3.472135961E-2
2.349982760E0,-7.374045998E-2,9.920120239E-3,2.979893982E-2
2.355036354E0,-7.570061833E-2,-1.034736633E-2,2.605968714E-2
2.360089948E0,-7.414500415E-2,-1.501274109E-2,2.471001446E-2
2.365143542E0,-8.085265011E-2,-5.393981934E-3,3.406977654E-2
2.370197135E0,-8.264796436E-2,-1.792907715E-3,4.463043809E-2
2.375250729E0,-9.039393067E-2,1.246261597E-2,3.131623566E-2
2.380304323E0,-8.387716115E-2,2.859115601E-3,3.826238215E-2
2.385357917E0,-7.377943397E-2,1.645088196E-3,5.110037327E-2
2.390411510E0,-7.680563629E-2,1.629829407E-3,4.009130597E-2
2.395465104E0,-7.154378295E-2,-3.136634827E-3,2.920359373E-2
2.400518698E0,-7.822772861E-2,1.634597778E-3,3.144885600E-2
2.405572292E0,-6.937864423E-2,-1.500225067E-2,3.248831630E-2
2.410625885E0,-7.352402806E-2,-1.820564270E-3,3.342883289E-2
2.415679479E0,-8.950526267E-2,-7.742881775E-3,3.318974376E-2
2.420733073E0,-7.456568629E-2,1.131248474E-2,4.844477773E-2
2.425786667E0,-7.985261828E-2,-3.027915955E-3,5.287525058E-2
2.430840260E0,-8.043988794E-2,-4.191398621E-3,3.463774920E-2
2.435893854E0,-7.732558995E-2,-1.484012604E-2,4.272806644E-2
2.440947448E0,-6.478374451E-2,-4.034996033E-3,3.177401423E-2
2.446001042E0,-7.371469587E-2,-1.112365723E-2,2.085030079E-2
2.451054635E0,-6.593641639E-2,2.024650574E-3,2.785430849E-2
2.456108229E0,-8.070239425E-2,9.128570557E-3,4.318478703E-2
2.461161823E0,-7.399344444E-2,-6.377220154E-3,3.090311587E-2
2.466215417E0,-5.894047022E-2,-1.700496674E-2,1.400558650E-2
2.471269010E0,-7.496924698E-2,-6.178855896E-3,1.745851338E-2
2.476322604E0,-6.351406127E-2,-9.687423706E-3,1.613558829E-2
2.481376198E0,-5.331217498E-2,-1.087188721E-4,1.780495048E-3
2.486429792E0,-6.331473589E-2,1.082420349E-3,1.364570856E-2
2.491483385E0,-6.977624446E-2,-1.134872437E-4,2.189743519E-2
2.496536979E0,-7.260989398E-2,5.825996399E-3,6.231829524E-3
2.501590573E0,-6.583126634E-2,5.779266357E-3,7.392123342E-3
2.506644167E0,-6.028272957E-2,-4.948616028E-3,-4.546180367E-3
2.511697760E0,-6.196436286E-2,-3.719329834E-3,-1.751211286E-2
2.516751354E0,-6.720732898E-2,-4.873275757E-3,-1.741752028E-2
2.521804948E0,-6.033793837E-2,-9.577751160E-3,-4.174426198E-3
2.526858542E0,-6.309964508E-2,-7.119178772E-3,-1.244015992E-2
2.531912135E0,-5.870014429E-2,-3.496170044E-3,-9.907603264E-3
2.536965729E0,-4.844696075E-2,-5.836486816E-3,-1.699842513E-2
2.542019323E0,-5.846047401E-2,-4.595756531E-3,-1.928243041E-2
2.547072917E0,-6.479908526E-2,4.943847656E-3,-3.726169467E-3
2.552126510E0,-5.677685142E-2,-4.589080811E-3,-2.152092755E-2
2.557180104E0,-3.456375003E-2,3.762245178E-3,-2.245897055E-2
2.562233698E0,-4.581986368E-2,1.360893250E-3,-2.468252182E-2
2.567287292E0,-5.804662406E-2,8.476257324E-3,-2.799803019E-2
2.572340885E0,-5.954799056E-2,2.473831177E-3,-3.008349240E-2
2.577394479E0,-4.437214136E-2,-3.479003906E-3,-2.852965891E-2
2.582448073E0,-5.661194026E-2,-3.446578979E-3,-3.175316751E-2
2.587501667E0,-4.499217868E-2,-4.600524902E-3,-3.491893411E-2
2.592555260E0,-4.537184536E-2,4.938125610E-3,-3.218449652E-2
2.597608854E0,-4.334267974E-2,6.088256836E-3,-1.764662564E-2
2.602662448E0,-4.248821735E-2,-1.080513000E-3,-2.569419146E-2
2.607716042E0,-4.640136659E-2,9.614944458E-3,-2.172647417E-2
2.612769635E0,-4.903760552E-2,4.386901855E-5,-1.910194755E-2
2.617823229E0,-3.863748908E-2,2.421379089E-3,-2.470168471E-2
2.622876823E0,-3.066858649E-2,-7.092475891E-3,-2.194565535E-2
2.627930417E0,-5.006910861E-2,1.196384430E-2,-6.139844656E-3
2.632984010E0,-4.316081107E-2,5.933761597E-3,-2.969884872E-2
2.638037604E0,-5.525852740E-2,7.076263428E-3,-2.092018723E-2
2.643091198E0,-5.188493431E-2,-1.010894775E-4,-1.705434918E-2
2.648144792E0,-5.208490789E-2,-7.217407227E-3,-1.554906368E-2
2.653198385E0,-3.202830255E-2,-1.902198792E-2,1.425594091E-4
2.658251979E0,-2.641333640E-2,-4.613876343E-3,3.777444363E-4
2.663305573E0,-3.027999401E-2,-2.196311951E-3,-4.212066531E-3
2.668359167E0,-4.358173907E-2,7.328033447E-3,-1.599258184E-2
2.673412760E0,-2.832792699E-2,3.711700439E-3,-7.403686643E-3
2.678466354E0,-4.047302902E-2,-3.436088562E-3,1.543460786E-2
2.683519948E0,-2.644699812E-2,1.592636108E-4,9.532079101E-3
2.688573542E0,-3.029985726E-2,2.537727356E-3,1.086077094E-2
2.693627135E0,-1.281379163E-2,3.708839417E-3,2.048791945E-2
2.698680729E0,-3.097942472E-2,-4.624366760E-3,1.577506959E-2
2.703734323E0,-2.528342605E-2,-1.017570496E-3,1.104031503E-2
2.708787917E0,-1.491622627E-2,-1.002311707E-3,1.943354309E-2
2.713841510E0,-2.120876312E-2,9.698867798E-3,1.226460934E-2
2.718895104E0,-4.865482450E-3,1.081085205E-2,1.360011101E-2
2.723948698E0,-1.589964330E-2,1.231193542E-3,3.744937479E-2
2.729002292E0,-2.088944614E-2,4.795074463E-3,3.011640906E-2
2.734055885E0,-1.644726098E-2,3.575325012E-3,3.829142451E-2
2.739109479E0,4.576653242E-3,4.739761353E-3,3.104171157E-2
2.744163073E0,-5.841106176E-4,-4.785537720E-3,4.041121900E-2
2.749216667E0,-1.640380919E-2,-1.067161560E-2,3.072215617E-2
2.754270260E0,-1.195609570E-3,-3.450393677E-3,4.365459085E-2
2.759323854E0,-2.420510352E-2,-8.157730103E-3,4.567557573E-2
2.764377448E0,-1.730193198E-2,2.288818359E-4,5.134585500E-2
2.769431042E0,-9.131819010E-3,3.800392151E-3,3.920912743E-2
2.774484635E0,-4.696846008E-3,4.967689514E-3,4.017089307E-2
2.779538229E0,-1.471444964E-3,-1.000404358E-3,3.645145893E-2
2.784591823E0,1.772463322E-3,-1.047515869E-2,4.685673118E-2
2.789645417E0,2.413541079E-4,-4.441261292E-3,4.656746984E-2
2.794698958E0,1.766954362E-2,3.557205200E-4,4.748174548E-2
2.799752552E0,-5.316644907E-3,-4.380226135E-3,4.113042355E-2
2.804806146E0,2.753928304E-3,-7.667541504E-4,3.248915076E-2
2.809859740E0,1.189833879E-2,4.415512085E-4,3.102672100E-2
2.814913385E0,1.740497351E-2,4.510879517E-4,3.205622733E-2
2.819966927E0,8.545204997E-3,7.584571838E-3,3.887642920E-2
2.825020521E0,3.442153335E-3,-5.521774292E-3,3.859350085E-2
2.830074115E0,2.326223254E-2,5.222320557E-3,2.762712538E-2
2.835127708E0,-2.160146832E-3,-1.926422119E-3,2.136541903E-2
2.840181302E0,1.297603548E-2,6.412506104E-3,1.771259308E-2
2.845234896E0,6.677925587E-3,-9.056091309E-3,2.116622031E-2
2.850288490E0,7.555037737E-3,-6.542205811E-4,2.456109226E-2
2.855342083E0,5.975112319E-3,-5.380630493E-3,3.022623062E-2
2.860395677E0,1.394999027E-2,-7.691383362E-3,1.682043076E-2
2.865449271E0,5.254149437E-3,7.824897766E-3,8.259266615E-3
2.870502865E0,4.971206188E-3,4.214286804E-3,2.010148764E-2
2.875556458E0,2.238571644E-3,3.005981445E-3,2.000260353E-2
2.880610052E0,2.691064775E-2,8.932113647E-3,1.038077474E-2
2.885663646E0,2.647714317E-2,5.316734314E-3,7.167458534E-4
2.890717240E0,4.017376900E-2,5.397796631E-4,7.530748844E-4
2.895770833E0,3.010426462E-2,5.540847778E-4,7.275044918E-4
2.900824427E0,9.448453784E-3,-2.317428589E-2,3.105133772E-3
2.905878021E0,2.692154050E-2,1.964569092E-3,1.258596778E-2
2.910931615E0,3.234736621E-2,-2.780914307E-3,-5.466684699E-3
2.915985208E0,2.705846727E-2,-3.652572632E-4,-3.083661199E-3
2.921038802E0,3.137366474E-2,-3.442764282E-4,-5.405694246E-3
2.926092396E0,3.201474249E-2,-2.698898315E-3,-4.178568721E-3
2.931145990E0,2.078007162E-2,-6.220817566E-3,-7.709652185E-3
2.936199583E0,2.755130827E-2,-2.145767212E-4,-2.659761906E-2
2.941253177E0,4.132741690E-2,-1.382827759E-3,-2.753776312E-2
2.946306771E0,3.001381457E-2,1.288890839E-2,-2.728387713E-2
2.951360365E0,2.241785824E-2,1.873397827E-2,-3.289039433E-2
2.956413958E0,2.786640823E-2,1.740646362E-2,-1.594202220E-2
2.961467552E0,3.792876005E-2,7.777214050E-3,-6.134852767E-3
2.966521146E0,3.390336037E-2,1.795768738E-3,-1.309826970E-3
2.971574740E0,3.934665024E-2,6.545066833E-3,-5.977109075E-3
2.976628333E0,4.463739693E-2,5.712509155E-4,-9.419620037E-3
2.981681927E0,3.935354948E-2,-4.164695740E-3,-1.636262238E-2
2.986735521E0,4.230163991E-2,8.945465088E-3,-3.166374564E-2
2.991789115E0,4.405549169E-2,-4.171371460E-3,-1.702226698E-2
2.996842708E0,4.468227923E-2,8.936882019E-3,-1.906226575E-2
3.001896302E0,3.808966279E-2,4.131317139E-3,-3.545202315E-2
3.006949896E0,3.995227814E-2,1.004791260E-2,-1.478493214E-2
3.012003490E0,5.122128129E-2,9.982109070E-3,-1.699477434E-2
3.017057083E0,4.576192796E-2,-1.956939697E-3,-2.503113449E-2
3.022110677E0,4.762077332E-2,-6.669998169E-3,1.363202929E-3
3.027164271E0,4.453563690E-2,5.245208740E-4,-1.397851110E-2
3.032217865E0,5.092518032E-2,1.002979279E-2,-1.604597270E-2
3.037271458E0,4.076536000E-2,1.589965820E-2,-2.058950067E-2
3.042325052E0,4.729381204E-2,-3.212928772E-3,-5.935907364E-3
3.047378646E0,5.842569470E-2,-4.359245300E-3,-1.045778394E-2
3.052432240E0,5.530971289E-2,4.002571106E-3,-3.117546439E-3
3.057485833E0,6.527881324E-2,2.796173096E-3,1.849099994E-3
3.062539427E0,4.185210168E-2,2.788543701E-3,1.144798100E-2
3.067593021E0,4.824919999E-2,-1.970291138E-3,1.627627015E-2
3.072646615E0,6.176333129E-2,-6.689071655E-3,3.260716796E-3
3.077700208E0,6.207682192E-2,-3.059387207E-3,1.651464403E-2
3.082753802E0,5.648192763E-2,-1.832008362E-3,1.772625744E-2
3.087807396E0,4.630634189E-2,5.324363708E-3,6.981417537E-3
3.092860990E0,5.492076278E-2,-8.955001831E-3,1.658138633E-2
3.097914583E0,5.650919676E-2,-2.927780151E-3,3.073054552E-2
3.102968177E0,5.447682738E-2,1.491451263E-2,2.124620974E-2
3.108021771E0,5.480372906E-2,6.492614746E-3,2.249273658E-2
3.113075365E0,5.884036422E-2,1.239109039E-2,3.429159522E-2
3.118128958E0,7.107758522E-2,7.556915283E-3,2.337752283E-2
3.123182552E0,6.525582075E-2,1.106548309E-2,3.162354231E-2
3.128236146E0,7.263049483E-2,1.491546631E-3,3.503678739E-2
3.133289740E0,5.149868131E-2,1.336574554E-2,2.536311746E-2
3.138343333E0,6.611105800E-2,-2.163887024E-3,3.121846914E-2
3.143396927E0,6.754548848E-2,1.092338562E-2,3.952173889E-2
3.148450521E0,8.438447118E-2,8.472442627E-3,4.282574356E-2
3.153504115E0,6.667150557E-2,6.042480469E-3,4.021061957E-2
3.158557708E0,6.813122332E-2,1.431751251E-2,3.519934416E-2
3.163611302E0,6.712865829E-2,3.528594971E-3,3.622539341E-2
3.168664896E0,6.486986578E-2,1.419544220E-2,3.594800830E-2
3.173718490E0,7.928143442E-2,-1.340866089E-3,5.352668464E-2
3.178772083E0,7.815413177E-2,-1.081371307E-2,4.843278229E-2
3.183825625E0,7.222841680E-2,-9.524345398E-3,5.525304377E-2
3.188879271E0,6.880313158E-2,6.002426147E-3,3.941798210E-2
3.193932813E0,6.648564339E-2,4.776954651E-3,3.322462738E-2
3.198986458E0,7.490140200E-2,5.937576294E-3,4.246948659E-2
3.204040052E0,7.140654325E-2,-8.340835571E-3,3.261390328E-2
3.209093646E0,5.718120933E-2,-5.887031555E-3,3.367500007E-2
3.214147188E0,7.508032024E-2,2.480506897E-3,3.952126205E-2
3.219200781E0,8.225314319E-2,3.661155701E-3,2.851893008E-2
3.224254375E0,5.967491865E-2,1.314258575E-2,3.412209451E-2
3.229307969E0,8.353301883E-2,1.779842377E-2,3.961580992E-2
3.234361563E0,7.273729146E-2,-1.401901245E-4,5.860388279E-3
3.239415156E0,6.194075942E-2,2.251625061E-3,-2.412815392E-2
3.244468750E0,8.802035451E-2,-2.501487732E-3,-4.196384549E-2
3.249522344E0,9.972812235E-2,5.843162537E-3,-6.181366742E-2
3.254575938E0,8.761132509E-2,1.886367798E-2,-7.667477429E-2
3.259629531E0,1.099456772E-1,1.634025574E-2,-5.578407645E-2
3.264683125E0,1.143779010E-1,9.091377258E-3,-4.328688979E-2
3.269736719E0,1.186213046E-1,-7.596969604E-3,-4.874596000E-2
3.274790313E0,1.169251651E-1,-1.108455658E-2,-4.712687433E-2
3.279843906E0,1.353168935E-1,-6.237983704E-3,-5.145731568E-2
3.284897500E0,1.274699867E-1,5.691528320E-3,-6.518776715E-2
3.289951094E0,1.136160046E-1,-9.783744812E-3,-9.307991713E-2
3.295004688E0,7.847926021E-2,4.547119141E-3,-9.113901854E-2
3.300058281E0,6.034511328E-2,-1.418113708E-3,-9.043161571E-2
3.305111875E0,2.793665230E-2,-1.407623291E-3,-1.275491565E-1
3.310165469E0,1.600842178E-2,4.536628723E-3,-1.190069020E-1
3.315219063E0,-1.105448604E-2,-7.374763489E-3,-8.662673086E-2
3.320272656E0,-1.892893016E-2,-4.948616028E-3,-5.658806860E-2
3.325326250E0,-3.970545530E-2,-3.726005554E-3,-1.977682114E-3
3.330379844E0,-5.198422074E-2,-2.625370026E-2,6.993837655E-2
3.335433438E0,-5.827191472E-2,-2.603626251E-2,1.196898967E-1
3.340487031E0,-8.473595977E-2,-1.869201660E-2,1.390291601E-1
3.345540625E0,-8.017571270E-2,-2.208709717E-2,1.257936209E-1
3.350594219E0,-8.053667843E-2,-1.595687866E-2,7.573428750E-2
3.355647813E0,-9.865376353E-2,-7.501602173E-3,-1.431217790E-2
3.360701406E0,-8.689615130E-2,3.530311584E-2,-9.146364778E-2
3.365755000E0,-5.127921700E-2,4.332160950E-2,-9.744662791E-2
3.370808594E0,-5.370625854E-2,4.771232605E-2,-9.728094935E-2
3.375862188E0,-3.705848753E-2,3.663444519E-2,-6.138241291E-2
3.380915781E0,7.847413421E-3,2.802467346E-2,-1.292413473E-2
3.385969375E0,2.138061821E-2,-1.256275177E-2,4.566442966E-2
3.391022969E0,-2.104759216E-3,-4.140853882E-3,2.987815440E-2
3.396076563E0,-8.880928159E-3,-1.359176636E-2,1.763375103E-2
3.401130156E0,2.206400037E-3,-2.782821655E-3,1.018019021E-2
3.406183750E0,-1.529030502E-2,7.931709290E-3,-4.573205113E-2
3.411237344E0,-4.328164458E-2,1.737117767E-2,-1.070707440E-1
3.416290938E0,-5.206044018E-2,6.545066833E-3,-9.402608871E-2
3.421344531E0,-6.904439628E-2,1.598453522E-2,-7.249222696E-2
3.426398125E0,-8.696956933E-2,-1.382732391E-2,-3.686437011E-2
3.431451719E0,-9.640410542E-2,-2.320766449E-2,1.979024708E-2
3.436505313E0,-1.200194210E-1,-3.488636017E-2,5.341903865E-2
3.441558906E0,-1.540932208E-1,-3.577423096E-2,7.098570466E-2
3.446612500E0,-1.535792053E-1,-2.241230011E-2,6.933683157E-2
3.451666094E0,-1.590208858E-1,-2.340221405E-2,4.733888805E-2
3.456719688E0,-1.951613873E-1,-5.390167236E-3,-2.800583839E-3
3.461773281E0,-2.179713100E-1,8.906364441E-3,-3.459300101E-2
3.466826875E0,-2.129839212E-1,1.477241516E-2,-2.408641577E-2
3.471880469E0,-2.222200632E-1,1.702976227E-2,1.726000011E-2
3.476934010E0,-2.336635441E-1,5.024909973E-3,4.167203605E-2
3.481987656E0,-2.318634391E-1,-9.422302246E-4,9.313765168E-2
3.487041250E0,-2.158784568E-1,-6.857872009E-3,1.463372707E-1
3.492094792E0,-2.072574198E-1,3.900527954E-3,1.703738421E-1
3.497148438E0,-2.223740220E-1,1.219940186E-2,1.774096489E-1
3.502202031E0,-2.183119655E-1,2.636623383E-2,1.725149155E-1
3.507255573E0,-2.155612111E-1,2.023506165E-2,1.259928048E-1
3.512309167E0,-1.985579133E-1,-9.587287903E-3,1.072219610E-1
3.517362760E0,-1.887842417E-1,8.321762085E-3,8.990620077E-2
3.522416354E0,-1.824130416E-1,5.906105042E-3,1.108245850E-1
3.527469948E0,-1.832050383E-1,7.074356079E-3,9.826636314E-2
3.532523542E0,-1.614508331E-1,-1.262664795E-3,1.153540164E-1
3.537577135E0,-1.363305748E-1,1.153945923E-3,1.417823732E-1
3.542630729E0,-1.600619256E-1,1.068305969E-2,9.874363244E-2
3.547684323E0,-1.588024497E-1,2.324104309E-3,5.241248012E-2
3.552737917E0,-1.408704519E-1,-5.965232849E-3,2.564683557E-2
3.557791510E0,-1.550333202E-1,-1.127243042E-3,-9.099826217E-3
3.562845104E0,-1.819989681E-1,6.045341492E-3,-3.628185391E-2
3.567898698E0,-1.279596090E-1,1.909160614E-2,-2.147981524E-2
3.572952292E0,-1.359600723E-1,1.422595978E-2,1.341262460E-2
3.578005885E0,-1.440035999E-1,-7.218360901E-3,2.416153252E-2
3.583059479E0,-1.389805377E-1,-2.729701996E-2,3.595070541E-2
3.588113073E0,-1.410918534E-1,-2.702713013E-2,7.733316720E-2
3.593166667E0,-1.396250129E-1,-2.556800842E-2,6.359814107E-2
3.598220260E0,-1.203514636E-1,-1.580905914E-2,4.989869893E-2
3.603273854E0,-1.309131682E-1,-1.682186127E-2,4.841430485E-2
3.608327448E0,-1.484182477E-1,5.917549133E-3,4.826600850E-2
3.613381042E0,-1.703336537E-1,1.898193359E-2,4.077801108E-2
3.618434635E0,-1.470309794E-1,1.056480408E-2,7.271076739E-2
3.623488229E0,-1.525020301E-1,-4.907608032E-3,1.114408374E-1
3.628541823E0,-1.779555678E-1,3.499031067E-3,1.212843060E-1
3.633595417E0,-1.806737781E-1,-1.221656799E-3,1.381364763E-1
3.638649010E0,-1.833075285E-1,-1.420879364E-2,1.606646627E-1
3.643702604E0,-2.130860090E-1,2.596855164E-3,1.604205072E-1
3.648756198E0,-2.130029500E-1,1.451396942E-2,1.624269485E-1
3.653809792E0,-2.175612450E-1,1.327800751E-2,1.763505787E-1
3.658863385E0,-2.054478526E-1,2.867698669E-2,1.472112983E-1
3.663916979E0,-2.064641416E-1,1.902103424E-2,1.526773721E-1
3.668970573E0,-1.955827475E-1,-2.421379089E-3,1.437979341E-1
3.674024167E0,-1.859330833E-1,2.431869507E-3,1.219962984E-1
3.679077760E0,-1.834115684E-1,1.318359375E-2,9.920288622E-2
3.684131354E0,-1.701226532E-1,1.198005676E-2,7.655230165E-2
3.689184948E0,-1.509781480E-1,7.225036621E-3,9.691718221E-2
3.694238542E0,-1.640153229E-1,2.269363403E-2,8.738780022E-2
3.699292135E0,-1.626222432E-1,8.366584778E-3,5.987645686E-2
3.704345729E0,-1.482888460E-1,-1.415443420E-2,4.686950147E-2
3.709399323E0,-1.472108066E-1,-6.810188293E-3,2.794083953E-2
3.714452917E0,-1.483324170E-1,-1.494979858E-2,-2.170556784E-2
3.719506510E0,-1.387613714E-1,-2.658557892E-2,-4.470220208E-2
3.724560104E0,-1.446416378E-1,-1.392364502E-4,-7.335181534E-2
3.729613698E0,-1.396996975E-1,1.066398621E-2,-1.101646721E-1
3.734667292E0,-1.359999478E-1,9.504318237E-3,-1.418147683E-1
3.739720885E0,-1.335034072E-1,7.164001465E-3,-1.516831815E-1
3.744774479E0,-1.250923574E-1,-1.177310944E-2,-1.590800583E-1
3.749828073E0,-1.462763548E-1,-6.809234619E-3,-1.710262001E-1
3.754881667E0,-1.270288229E-1,-9.013175964E-3,-1.614442915E-1
3.759935260E0,-1.374366581E-1,1.017570496E-2,-1.649382412E-1
3.764988802E0,-1.298010349E-1,-1.653671265E-3,-1.647826135E-1
3.770042448E0,-1.212103665E-1,3.232002258E-3,-1.682992280E-1
3.775095990E0,-1.458074749E-1,8.084297180E-3,-1.492452621E-1
3.780149635E0,-1.464424133E-1,-4.907608032E-3,-1.600708961E-1
3.785203229E0,-1.424450576E-1,-1.178741455E-3,-2.040147930E-1
3.790256771E0,-1.525418758E-1,7.274627686E-3,-2.094192207E-1
3.795310365E0,-1.578387618E-1,1.921653748E-2,-2.087723762E-1
3.800363958E0,-1.285448670E-1,3.700160980E-2,-2.105338722E-1
3.805417552E0,-1.267382503E-1,3.089904785E-2,-2.050544620E-1
3.810471146E0,-1.154047847E-1,2.959632874E-2,-1.840828657E-1
3.815524740E0,-1.302526891E-1,2.355861664E-2,-1.644766331E-1
3.820578333E0,-1.211582124E-1,2.351093292E-2,-1.687716842E-1
3.825631927E0,-1.229273975E-1,6.845474243E-3,-1.505786777E-1
3.830685521E0,-1.233130395E-1,1.525783539E-2,-1.515901387E-1
3.835739115E0,-1.106393039E-1,2.359771729E-2,-1.417468190E-1
3.840792708E0,-9.930136800E-2,1.880931854E-2,-1.449927092E-1
3.845846302E0,-9.745031595E-2,2.118968964E-2,-1.351876557E-1
3.850899896E0,-7.893466949E-2,1.286983490E-2,-1.383995861E-1
