"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.379464112E2,4.952529073E-1,8.478641510E-2,-3.324537538E-3
2.379514648E2,5.234796405E-1,8.022499084E-2,6.297196727E-3
2.379565184E2,5.264667869E-1,7.926177979E-2,7.555855904E-3
2.379615720E2,5.377534032E-1,7.831573486E-2,2.178881690E-2
2.379666256E2,5.500721931E-1,8.331584930E-2,2.050028369E-2
2.379716792E2,5.622730255E-1,8.709239960E-2,6.162222475E-3
2.379767328E2,5.518024564E-1,8.609485626E-2,5.004083272E-3
2.379817864E2,5.734699965E-1,8.985996246E-2,-2.063284628E-3
2.379868400E2,5.759332776E-1,6.748199463E-2,-1.263159327E-2
2.379918936E2,5.795777440E-1,8.328628540E-2,-7.683694363E-3
2.379969472E2,5.960831642E-1,7.995605469E-2,-1.647721976E-3
2.380020008E2,6.243367195E-1,7.547569275E-2,-3.511141986E-4
2.380070544E2,6.214903593E-1,7.934856415E-2,1.510272920E-2
2.380121080E2,6.328822374E-1,7.606887817E-2,1.387769543E-2
2.380171616E2,6.417894363E-1,8.231830597E-2,3.135812702E-3
2.380222152E2,6.611546874E-1,7.188892365E-2,1.496661454E-2
2.380272688E2,6.565864086E-1,5.917453766E-2,9.032910690E-3
2.380323225E2,6.591027975E-1,6.793117523E-2,-4.041055683E-3
2.380373761E2,6.603955030E-1,6.830978394E-2,3.335026326E-3
2.380424296E2,6.651778221E-1,6.512260437E-2,9.661973454E-4
2.380474832E2,6.864179373E-1,6.077098846E-2,1.180006564E-2
2.380525369E2,6.942869425E-1,6.000804901E-2,1.771985367E-2
2.380575905E2,7.103691101E-1,6.400012970E-2,1.522847079E-2
2.380626441E2,7.142950296E-1,6.794929504E-2,1.757370308E-2
2.380676977E2,7.206375003E-1,7.068920135E-2,1.629947126E-2
2.380727513E2,7.268362045E-1,7.221603394E-2,1.152200904E-2
2.380778049E2,7.389333248E-1,6.423664093E-2,-4.192874767E-4
2.380828585E2,7.496515512E-1,5.869388580E-2,-5.002579186E-3
2.380879121E2,7.565374970E-1,7.217597961E-2,-8.499406278E-3
2.380929657E2,7.371745110E-1,6.773662567E-2,-3.506447189E-3
2.380980193E2,7.510899305E-1,5.264091492E-2,1.450130809E-2
2.381030729E2,7.614183426E-1,4.599380493E-2,1.569176465E-2
2.381081265E2,7.786163092E-1,5.125904083E-2,1.204071566E-2
2.381131801E2,7.931303382E-1,5.409145355E-2,1.442956179E-2
2.381182337E2,7.908585668E-1,6.520843506E-2,1.203955337E-2
2.381232873E2,7.908890247E-1,6.435585022E-2,1.430470310E-2
2.381283410E2,7.955766916E-1,4.332256317E-2,2.392309718E-3
2.381333945E2,8.214258552E-1,4.856586456E-2,1.276492141E-3
2.381384481E2,8.042188883E-1,4.188823700E-2,-2.186092548E-3
2.381435017E2,8.144122362E-1,4.238510132E-2,3.911449108E-3
2.381485553E2,8.279757500E-1,4.168224335E-2,6.398463622E-3
2.381536090E2,8.247615099E-1,4.335498810E-2,7.633893285E-3
2.381586626E2,8.166139126E-1,3.431129456E-2,1.599360071E-2
2.381637162E2,8.214707971E-1,4.788684845E-2,1.465268433E-2
2.381687698E2,8.321468234E-1,4.234886169E-2,1.353132725E-2
2.381738233E2,8.414558172E-1,3.803634644E-2,1.347353123E-2
2.381788770E2,8.409940600E-1,1.949501038E-2,1.821589284E-2
2.381839306E2,8.346153498E-1,3.316116333E-2,-9.183618240E-3
2.381889842E2,8.376350403E-1,6.213188171E-2,8.812887594E-3
2.381940378E2,8.617703319E-1,2.554988861E-2,-1.845439430E-3
2.381990914E2,8.678225279E-1,2.962589264E-2,1.246079803E-2
2.382041450E2,8.701723218E-1,2.891063690E-2,1.483745128E-2
2.382091986E2,8.533127308E-1,1.274871826E-2,1.480505243E-2
2.382142522E2,8.710182309E-1,3.708171844E-2,1.590865664E-2
2.382193058E2,8.646684885E-1,3.745365143E-2,2.654340863E-2
2.382243594E2,8.771081567E-1,3.898429871E-2,7.406670135E-3
2.382294130E2,8.729153872E-1,2.982616425E-2,1.464546192E-3
2.382344666E2,8.732491136E-1,4.327297211E-2,5.076094065E-3
2.382395202E2,8.710699081E-1,2.929210663E-2,1.223384961E-2
2.382445738E2,8.794716001E-1,2.372455597E-2,2.807929181E-3
2.382496274E2,8.805297017E-1,2.174854279E-2,1.826539822E-2
2.382546811E2,8.790839911E-1,2.333736420E-2,1.231125090E-2
2.382597346E2,8.657490611E-1,2.490997314E-2,2.178280801E-2
2.382647882E2,8.855066895E-1,1.338386536E-2,1.463627443E-2
2.382698418E2,8.716500998E-1,1.855182648E-2,1.936114952E-2
2.382748954E2,8.589902520E-1,2.247810364E-2,1.455002557E-2
2.382799491E2,8.736330271E-1,2.161312103E-2,6.293158513E-3
2.382850027E2,8.714439869E-1,1.836967468E-2,-8.329604752E-4
2.382900563E2,8.761842251E-1,2.581596375E-2,4.204576835E-4
2.382951099E2,8.723943830E-1,3.436756134E-2,8.803881705E-3
2.383001635E2,8.601757884E-1,2.027893066E-2,1.483376231E-2
2.383052171E2,8.538131714E-1,2.409267426E-2,6.523231510E-3
2.383102707E2,8.557527661E-1,1.125144958E-2,1.602917165E-2
2.383153243E2,8.598390818E-1,6.803512573E-3,1.839664392E-2
2.383203779E2,8.637554646E-1,1.899719238E-2,1.594501175E-2
2.383254315E2,8.662862182E-1,2.583503723E-3,1.570534427E-3
2.383304851E2,8.638815284E-1,2.664947510E-2,8.724061772E-3
2.383355387E2,8.637201786E-1,2.082252502E-2,-4.408969544E-3
2.383405923E2,8.610805273E-1,-1.587867737E-3,-5.435503088E-3
2.383456459E2,8.701825738E-1,7.039070129E-3,-4.082220607E-3
2.383506995E2,8.684045076E-1,1.497268677E-4,1.034772210E-2
2.383557531E2,8.497355580E-1,-7.743835449E-4,1.738275401E-2
2.383608067E2,8.525593281E-1,6.613731384E-3,2.087609656E-2
2.383658603E2,8.361099362E-1,-2.705574036E-3,1.601987332E-2
2.383709139E2,8.279414177E-1,5.844116211E-3,4.021303728E-3
2.383759676E2,8.245288730E-1,2.025127411E-2,4.098932259E-3
2.383810212E2,8.185444474E-1,1.077365875E-2,1.239491068E-2
2.383860748E2,8.184849024E-1,4.930496216E-3,4.091745242E-3
2.383911283E2,8.194471002E-1,8.616447449E-3,2.932214178E-3
2.383961819E2,8.272975683E-1,-8.068084717E-4,-5.904976279E-4
2.384012356E2,8.158482909E-1,-1.017379761E-2,5.407314748E-3
2.384062892E2,8.031564951E-1,-6.418228149E-3,1.139060035E-2
2.384113428E2,8.023054600E-1,2.039909363E-3,5.531247240E-3
2.384163964E2,8.012655377E-1,1.397228241E-2,7.952156477E-3
2.384214500E2,7.894753218E-1,3.242492676E-3,1.155628450E-2
2.384265036E2,7.871140838E-1,4.460334778E-3,-3.783255816E-4
2.384315572E2,7.751100063E-1,1.396083832E-2,-5.118673667E-3
2.384366108E2,7.773001790E-1,1.387310028E-2,-1.466139685E-3
2.384416644E2,7.650614977E-1,7.133483887E-4,-8.534125984E-3
2.384467180E2,7.681757212E-1,6.642341614E-3,1.158721279E-3
2.384517716E2,7.627887726E-1,-4.111289978E-3,4.748722538E-3
2.384568252E2,7.548765540E-1,-1.004314423E-2,8.389136754E-3
2.384618788E2,7.386754751E-1,-7.619857788E-3,1.787547208E-2
2.384669324E2,7.234647870E-1,3.067970276E-3,2.257064730E-2
2.384719860E2,7.308147550E-1,1.009559631E-2,1.171321981E-2
2.384770396E2,7.155038118E-1,1.468658447E-2,1.762794890E-2
2.384820932E2,7.118445635E-1,-4.528045654E-3,8.992715739E-4
2.384871468E2,6.998307109E-1,7.277488708E-3,-6.153850351E-3
2.384922004E2,6.995917559E-1,-7.146835327E-3,-1.085066423E-2
2.384972540E2,6.967545152E-1,-8.409500122E-3,-3.515908495E-3
2.385023077E2,6.795753241E-1,-6.106376648E-3,1.323460229E-2
2.385073613E2,6.719455719E-1,2.106666565E-3,1.684685424E-2
2.385124149E2,6.652648449E-1,3.107070923E-3,2.041837201E-2
2.385174685E2,6.467388868E-1,1.122283936E-2,8.347174153E-3
2.385225220E2,6.399815679E-1,5.009651184E-3,2.375131100E-2
2.385275757E2,6.545875072E-1,1.190376282E-2,1.762955636E-2
2.385326293E2,6.344053745E-1,1.516342163E-2,-3.905470949E-3
2.385376829E2,6.249240637E-1,1.364040375E-2,-1.203315426E-2
2.385427365E2,6.236804724E-1,1.449680328E-2,-1.159258652E-3
2.385477901E2,6.022065878E-1,3.472328186E-3,-4.621965811E-3
2.385528437E2,5.843219757E-1,8.420944214E-4,8.562141098E-3
2.385578973E2,5.770739913E-1,-7.711410522E-3,1.091849338E-2
2.385629509E2,5.839350820E-1,2.789497375E-3,7.421213202E-3
2.385680045E2,5.786570311E-1,2.268886566E-2,9.760824963E-3
2.385730581E2,5.567584634E-1,9.185791016E-3,8.550790139E-3
2.385781117E2,5.502782464E-1,1.596546173E-2,2.644877881E-3
2.385831653E2,5.317850113E-1,1.912117004E-2,4.087770358E-4
2.385882189E2,5.311461687E-1,1.393699646E-2,-5.535838660E-3
2.385932725E2,5.185060501E-1,4.043579102E-3,5.755689926E-4
2.385983261E2,4.999300838E-1,1.441192627E-2,5.423266441E-3
2.386033798E2,4.872328341E-1,8.066177368E-3,3.184356261E-3
2.386084333E2,4.804258347E-1,-1.791954041E-3,1.273903996E-2
2.386134869E2,4.711051583E-1,7.419586182E-3,3.298912197E-2
2.386185405E2,4.605692327E-1,1.892757416E-2,1.245093159E-2
2.386235942E2,4.440647960E-1,1.371765137E-2,7.653299719E-3
2.386286478E2,4.536924958E-1,2.991962433E-2,5.395341665E-3
2.386337014E2,4.191520810E-1,2.817630768E-2,4.188325722E-3
2.386387550E2,4.085500240E-1,1.932621002E-2,9.079167619E-3
2.386438086E2,4.086442590E-1,2.242088318E-2,1.033627242E-2
2.386488621E2,3.977820873E-1,2.548313141E-2,8.023157716E-3
2.386539158E2,3.892332315E-1,1.664829254E-2,2.104122750E-2
2.386589694E2,3.592824340E-1,1.263523102E-2,2.451164462E-2
2.386640230E2,3.579198420E-1,6.281852722E-3,2.439190447E-2
2.386690766E2,3.458242118E-1,1.541709900E-2,1.351815648E-2
2.386741302E2,3.324759901E-1,2.328777313E-2,1.939452067E-2
2.386791838E2,3.225734532E-1,4.533672333E-2,3.843446728E-3
2.386842374E2,3.091615438E-1,3.752803802E-2,-2.099202480E-3
2.386892910E2,2.898651659E-1,4.166316986E-2,-4.202153534E-3
2.386943446E2,2.776250839E-1,3.863716125E-2,3.085079603E-3
2.386993982E2,2.547273338E-1,2.377128601E-2,3.203633241E-3
2.387044518E2,2.472859323E-1,2.921009064E-2,5.605336279E-3
2.387095054E2,2.409421802E-1,2.866935730E-2,1.518553495E-2
2.387145590E2,2.345601916E-1,3.051471710E-2,1.864700951E-2
2.387196126E2,2.364348173E-1,3.828239441E-2,9.077303112E-3
2.387246663E2,2.061365247E-1,4.005527496E-2,1.384894922E-2
2.387297199E2,1.902293861E-1,3.469467163E-2,1.918016933E-3
2.387347735E2,1.766623259E-1,3.413009644E-2,1.986928284E-3
2.387398270E2,1.715324670E-1,4.070186615E-2,2.040610649E-3
2.387448806E2,1.509071887E-1,2.585697174E-2,4.482138436E-3
2.387499343E2,1.481082290E-1,4.081630707E-2,8.226804435E-3
2.387549879E2,1.346031725E-1,3.072834015E-2,1.774049923E-2
2.387600415E2,1.151539385E-1,4.328727722E-2,2.714464068E-2
2.387650951E2,1.063384414E-1,4.505920410E-2,2.344156429E-2
2.387701487E2,8.691214025E-2,5.157470703E-2,1.136914641E-2
2.387752023E2,7.472407818E-2,5.685615540E-2,5.410104524E-3
2.387802559E2,5.171152949E-2,6.684684753E-2,1.012349688E-2
2.387853095E2,5.260133743E-2,5.420780182E-2,-2.964588348E-3
2.387903631E2,2.720120549E-2,5.829906464E-2,-3.906930797E-3
2.387954167E2,7.962539792E-3,4.337310791E-2,8.126636036E-3
2.388004703E2,7.680177689E-3,4.044723511E-2,1.067298464E-3
2.388055239E2,-2.221660316E-2,3.993034363E-2,9.422251955E-3
2.388105775E2,-1.999513805E-2,5.485725403E-2,2.008116990E-2
2.388156311E2,-3.205287457E-2,3.999137878E-2,1.520468388E-2
2.388206847E2,-4.172712564E-2,6.680583954E-2,7.993722335E-3
2.388257383E2,-6.322258711E-2,6.610393524E-2,1.152676716E-2
2.388307919E2,-7.516397536E-2,5.591773987E-2,-5.148838274E-3
2.388358455E2,-7.633793354E-2,5.888557434E-2,3.288398031E-3
2.388408991E2,-1.001932397E-1,5.233955383E-2,9.371521883E-3
2.388459527E2,-1.120704263E-1,6.128883362E-2,-2.340863459E-3
2.388510064E2,-1.180046946E-1,6.661033630E-2,1.553856954E-2
2.388560600E2,-1.298405528E-1,6.121444702E-2,1.902385056E-2
2.388611136E2,-1.522772610E-1,5.468750000E-2,1.654498652E-2
2.388661671E2,-1.793817878E-1,5.771827698E-2,2.250231430E-2
2.388712207E2,-1.849390715E-1,7.023048401E-2,9.235156700E-3
2.388762744E2,-1.893848181E-1,6.484317780E-2,1.042936556E-2
2.388813280E2,-2.091201544E-1,6.663227081E-2,-3.626700491E-4
2.388863816E2,-2.134412676E-1,7.553768158E-2,5.659838207E-3
2.388914352E2,-2.224905491E-1,6.657409668E-2,8.222347125E-3
2.388964888E2,-2.338090837E-1,5.413246155E-2,-1.243404113E-3
2.389015424E2,-2.474380583E-1,4.180526733E-2,-4.816078581E-3
2.389065960E2,-2.693389356E-1,4.976940155E-2,1.084615104E-2
2.389116496E2,-2.791416943E-1,5.886459351E-2,2.150842175E-2
2.389167032E2,-2.925153971E-1,5.127429962E-2,1.785203628E-2
2.389217568E2,-3.071015179E-1,5.206775665E-2,2.836501598E-2
2.389268104E2,-3.178689182E-1,5.642414093E-2,5.552235991E-3
2.389318640E2,-3.333861828E-1,6.787776947E-2,3.246332053E-3
2.389369176E2,-3.369190991E-1,6.144046783E-2,-9.723922238E-3
2.389419712E2,-3.535414934E-1,6.337451935E-2,-1.073075738E-2
2.389470248E2,-3.651866913E-1,7.005023956E-2,4.935257602E-3
2.389520785E2,-3.911015689E-1,5.768680573E-2,2.400165424E-2
2.389571320E2,-3.942615092E-1,6.086730957E-2,2.508817613E-2
2.389621856E2,-4.164039791E-1,7.471275330E-2,2.373078838E-2
2.389672392E2,-4.146210253E-1,7.539558411E-2,1.760564931E-2
2.389722929E2,-4.188192785E-1,7.845592499E-2,3.252640832E-3
2.389773465E2,-4.419761896E-1,6.844043732E-2,-5.045033060E-3
2.389824001E2,-4.590658247E-1,6.445312500E-2,-4.919175990E-3
2.389874537E2,-4.569143355E-1,7.237815857E-2,-4.733790644E-3
2.389925073E2,-4.761333466E-1,5.175399780E-2,-2.129717730E-3
2.389975609E2,-4.714815021E-1,6.573581696E-2,1.229380071E-2
2.390026145E2,-5.071837902E-1,6.892585754E-2,2.531823702E-2
2.390076681E2,-5.046178102E-1,6.616210938E-2,3.829474375E-2
2.390127217E2,-5.103831887E-1,6.342887878E-2,2.609690279E-2
2.390177753E2,-5.197226405E-1,5.835342407E-2,1.999854669E-2
2.390228289E2,-5.288332105E-1,5.807304382E-2,1.396645978E-2
2.390278825E2,-5.403179526E-1,6.373977661E-2,-1.216674969E-2
2.390329361E2,-5.432462692E-1,5.274391174E-2,-6.339326501E-5
2.390379897E2,-5.473375320E-1,5.846691132E-2,7.114145905E-3
2.390430433E2,-5.716055632E-1,5.109119415E-2,1.552407257E-2
2.390480969E2,-5.896606445E-1,5.802822113E-2,2.263038233E-2
2.390531505E2,-5.873245001E-1,4.591846466E-2,2.733394317E-2
2.390582041E2,-5.956764221E-1,2.797985077E-2,2.123884857E-2
2.390632577E2,-6.182188392E-1,4.937267303E-2,1.871172339E-2
2.390683113E2,-6.238787174E-1,6.109523773E-2,6.693545729E-3
2.390733650E2,-6.401603222E-1,6.441497803E-2,7.939796895E-3
2.390784186E2,-6.372829080E-1,6.059074402E-2,-9.894059040E-3
2.390834721E2,-6.533320546E-1,6.036186218E-2,1.015770249E-3
2.390885257E2,-6.632363796E-1,5.895328522E-2,1.407442801E-2
2.390935793E2,-6.587985754E-1,4.212856293E-2,1.525716018E-2
2.390986330E2,-6.579438448E-1,4.681682587E-2,1.643127203E-2
2.391036866E2,-6.890260577E-1,3.959751129E-2,1.759516075E-2
2.391087402E2,-6.913594007E-1,4.193878174E-2,1.398892421E-2
2.391137938E2,-6.994421482E-1,5.494594574E-2,2.585723810E-2
2.391188474E2,-6.956626773E-1,5.241966248E-2,1.144950651E-2
2.391239010E2,-7.012448311E-1,4.397869110E-2,1.738845930E-2
2.391289546E2,-7.270364761E-1,5.816841125E-2,4.268649966E-3
2.391340082E2,-7.322967052E-1,4.968547821E-2,5.548047833E-3
2.391390618E2,-7.540715933E-1,3.771686554E-2,5.645319819E-3
2.391441154E2,-7.458518147E-1,3.652858734E-2,1.285097003E-2
2.391491690E2,-7.589616776E-1,3.535175323E-2,1.406023279E-2
2.391542226E2,-7.529387474E-1,2.231407166E-2,2.348093502E-2
2.391592762E2,-7.694141865E-1,2.600669861E-2,2.463290468E-2
2.391643298E2,-7.774882317E-1,2.492332458E-2,1.851692796E-2
2.391693834E2,-7.888590097E-1,2.740859985E-2,2.317701280E-2
2.391744370E2,-7.952959538E-1,4.767799377E-2,1.589821652E-2
2.391794906E2,-7.991988659E-1,3.097820282E-2,6.367051974E-3
2.391845442E2,-7.959468365E-1,4.528331757E-2,3.992792219E-3
2.391895978E2,-7.985510826E-1,4.403781891E-2,-6.428072229E-4
2.391946514E2,-8.270674944E-1,2.617835999E-2,1.851305366E-3
2.391997051E2,-8.149554729E-1,2.627468109E-2,8.997678757E-3
2.392047587E2,-8.074803352E-1,2.042961121E-2,1.847166941E-2
2.392098123E2,-8.273549080E-1,6.325721741E-3,2.435148880E-2
2.392148658E2,-8.409464359E-1,1.488876343E-2,2.899414860E-2
2.392199195E2,-8.377903700E-1,1.269721985E-2,2.046614513E-2
2.392249731E2,-8.666507006E-1,3.189086914E-2,6.058675703E-3
2.392300267E2,-8.571173549E-1,3.786087036E-2,1.397673041E-4
2.392350803E2,-8.653939962E-1,2.716255188E-2,-3.342709504E-3
2.392401339E2,-8.627359271E-1,2.010726929E-2,-5.634464789E-3
2.392451875E2,-8.540585041E-1,4.800796509E-3,4.955222830E-4
2.392502411E2,-8.643857241E-1,6.236076355E-3,1.717900112E-2
2.392552947E2,-8.601847887E-1,-4.218101501E-3,3.013192862E-2
2.392603483E2,-8.558973670E-1,2.029418945E-3,2.278371528E-2
2.392654019E2,-8.681433201E-1,1.099586487E-3,5.906448700E-3
2.392704555E2,-8.825551271E-1,-1.012802124E-3,7.067970000E-3
2.392755091E2,-8.824956417E-1,4.011154175E-3,4.444504157E-5
2.392805627E2,-8.716467619E-1,3.052711487E-3,3.689573146E-3
2.392856163E2,-8.713899851E-1,2.096176147E-3,4.957147874E-3
2.392906699E2,-8.829301596E-1,-9.540557861E-3,2.640562598E-3
2.392957236E2,-8.930505514E-1,-4.466056824E-3,1.463250909E-2
2.393007771E2,-8.969236612E-1,-4.189491272E-3,4.032376222E-3
2.393058307E2,-8.912374973E-1,8.296966553E-4,2.423134074E-2
2.393108843E2,-8.854016066E-1,-1.794147491E-2,2.402332425E-2
2.393159379E2,-8.973292708E-1,-4.508972168E-3,2.276411653E-2
2.393209916E2,-9.007418752E-1,4.978179932E-4,1.903630793E-2
2.393260452E2,-8.920582533E-1,-4.041671753E-3,1.185025554E-3
2.393310988E2,-8.725813031E-1,-1.329994202E-2,-7.049576845E-3
2.393361524E2,-8.863532543E-1,-2.305030823E-3,-9.436113760E-4
2.393412060E2,-9.070417881E-1,-1.515007019E-2,5.050898530E-3
2.393462596E2,-8.941984177E-1,-1.364707947E-2,2.716243267E-3
2.393513132E2,-8.896200657E-1,-1.691150665E-2,1.816225611E-2
2.393563668E2,-8.991730809E-1,-1.778221130E-2,1.221825276E-2
2.393614204E2,-8.954219818E-1,-1.627731323E-2,4.969600588E-3
2.393664740E2,-8.868778944E-1,-1.360225677E-2,1.694270223E-2
2.393715276E2,-8.936853409E-1,6.850242615E-3,3.766835667E-3
2.393765812E2,-8.943189979E-1,2.197265625E-3,4.974419251E-3
2.393816348E2,-8.793334961E-1,-2.260589600E-2,2.381037921E-4
2.393866884E2,-8.857039213E-1,-2.227973938E-2,-8.550891653E-4
2.393917420E2,-8.847321868E-1,-1.602745056E-2,1.113382168E-2
2.393967956E2,-8.740748167E-1,-2.051734924E-2,9.968467988E-3
2.394018492E2,-8.883136511E-1,-1.785373688E-2,1.117085665E-2
2.394069028E2,-8.821473122E-1,-2.471256256E-2,1.470757648E-2
2.394119564E2,-8.745878935E-1,-2.321434021E-2,1.229318231E-2
2.394170100E2,-8.599083424E-1,-3.716468811E-2,1.514174510E-3
2.394220637E2,-8.807361126E-1,-2.132987976E-2,4.018166568E-3
2.394271173E2,-8.632978797E-1,-6.817817688E-3,8.725428022E-3
2.394321708E2,-8.576940298E-1,-1.142692566E-2,1.349900570E-2
2.394372244E2,-8.566428423E-1,-1.481914520E-2,1.628046855E-3
2.394422781E2,-8.400927782E-1,-1.937294006E-2,7.617171854E-3
2.394473317E2,-8.508318663E-1,-1.914691925E-2,1.596126333E-2
2.394523853E2,-8.577385545E-1,-1.299381256E-2,1.702131331E-2
2.394574389E2,-8.465542793E-1,-1.758193970E-2,9.810520336E-3
2.394624925E2,-8.401057124E-1,-1.382732391E-2,5.123994313E-3
2.394675461E2,-8.359487057E-1,-1.841831207E-2,-3.085855860E-3
2.394725997E2,-8.257092834E-1,-2.534866333E-2,5.269153044E-3
2.394776533E2,-8.295125961E-1,-1.442527771E-2,-5.082478747E-4
2.394827069E2,-8.213527799E-1,-8.341789246E-3,4.264966585E-3
2.394877605E2,-8.107202053E-1,-2.130794525E-2,7.858959958E-3
2.394928141E2,-8.036316633E-1,-3.535556793E-2,2.945255488E-3
2.394978677E2,-7.939857244E-1,-3.860664368E-2,1.367170084E-2
2.395029213E2,-7.760350108E-1,-3.352642059E-2,2.792891115E-2
2.395079749E2,-7.865873575E-1,-2.136802673E-2,3.126458451E-2
2.395130285E2,-7.754121423E-1,-1.169013977E-2,1.087517478E-2
2.395180821E2,-7.737206221E-1,-1.396846771E-2,8.310822770E-3
2.395231357E2,-7.884504199E-1,-5.545616150E-3,5.889276508E-3
2.395281893E2,-7.554230690E-1,-2.212524414E-2,3.488814924E-3
2.395332429E2,-7.569448352E-1,-3.382015228E-2,-6.463658065E-5
2.395382965E2,-7.428100109E-1,-3.829860687E-2,9.455577470E-3
2.395433502E2,-7.405579090E-1,-3.443145752E-2,-1.133947168E-3
2.395484038E2,-7.262418866E-1,-2.347755432E-2,7.283566985E-3
2.395534574E2,-7.296395898E-1,-3.042316437E-2,1.561469771E-2
2.395585110E2,-7.139250040E-1,-3.256320953E-2,2.148634568E-2
2.395635645E2,-7.075958252E-1,-2.044296265E-2,7.069434505E-3
2.395686182E2,-7.155643106E-1,-2.029228210E-2,-4.370464012E-5
2.395736718E2,-6.912339330E-1,-2.251815796E-2,2.428784966E-3
2.395787254E2,-6.834075451E-1,-1.167106628E-2,-3.428597935E-3
2.395837790E2,-6.768334508E-1,-1.396942139E-2,2.743084915E-4
2.395888326E2,-6.688850522E-1,-1.624965668E-2,-2.019179054E-3
2.395938862E2,-6.644279957E-1,-3.631496429E-2,-1.843260601E-3
2.395989398E2,-6.455514431E-1,-1.347923279E-2,1.129756123E-2
2.396039934E2,-6.408803463E-1,-2.169609070E-2,1.722245105E-2
2.396090470E2,-6.254585981E-1,-4.915237427E-3,2.067857794E-2
2.396141006E2,-6.171668768E-1,-1.913452148E-2,1.460910030E-2
2.396191542E2,-6.193858981E-1,-2.370834351E-3,2.169340849E-2
2.396242078E2,-5.941476226E-1,2.385139465E-3,9.740547277E-3
2.396292614E2,-5.879160166E-1,-1.070308685E-2,3.732189536E-3
2.396343150E2,-5.838837624E-1,-1.655673981E-2,9.659761563E-3
2.396393687E2,-5.655644536E-1,-1.998329163E-2,8.491289802E-3
2.396444223E2,-5.579908490E-1,-1.981735229E-2,6.100194994E-3
2.396494758E2,-5.504501462E-1,-8.966445923E-3,1.083643734E-2
2.396545294E2,-5.390934348E-1,-1.600837708E-2,2.738880366E-2
2.396595830E2,-5.383486152E-1,1.943588257E-3,3.202342242E-2
2.396646367E2,-5.256183147E-1,7.879257202E-3,1.386853494E-2
2.396696903E2,-5.081399083E-1,6.647109985E-3,5.482796580E-3
2.396747439E2,-5.037136078E-1,-1.692771912E-3,9.083281271E-3
2.396797975E2,-4.778509736E-1,-7.582664490E-3,3.126595635E-3
2.396848511E2,-4.768905044E-1,-3.921508789E-3,9.181140922E-3
2.396899047E2,-4.722859859E-1,-2.822875977E-4,1.157908142E-2
2.396949583E2,-4.569756985E-1,-2.605438232E-3,1.283032447E-2
2.397000119E2,-4.368330240E-1,-4.900932312E-3,1.627868228E-2
2.397050655E2,-4.249711037E-1,2.326011658E-3,1.978947222E-2
2.397101191E2,-4.143799245E-1,2.377510071E-3,5.373687949E-3
2.397151727E2,-4.156116247E-1,1.193046570E-2,1.497143414E-2
2.397202263E2,-3.904755116E-1,9.543418884E-3,5.436025560E-3
2.397252799E2,-3.629326224E-1,8.372306824E-3,3.026340622E-3
2.397303335E2,-3.534859121E-1,1.789951324E-2,6.572914775E-3
2.397353871E2,-3.534935117E-1,2.735710144E-2,7.714895066E-3
2.397404407E2,-3.413426578E-1,1.300525665E-2,5.346185062E-3
2.397454943E2,-3.375269771E-1,1.895999908E-2,1.257062517E-2
2.397505479E2,-3.146592379E-1,3.199768066E-2,2.679749578E-2
2.397556015E2,-3.263314366E-1,1.763153076E-2,2.422513440E-2
2.397606551E2,-3.152461052E-1,2.357578278E-2,1.339568757E-2
2.397657088E2,-2.873768210E-1,1.642704010E-2,7.390448824E-3
2.397707624E2,-2.690852284E-1,9.346961975E-3,6.275169086E-3
2.397758160E2,-2.687976360E-1,2.844810486E-2,1.620622352E-3
2.397808695E2,-2.600062191E-1,2.366256714E-2,5.079861730E-4
2.397859232E2,-2.464489639E-1,3.554439545E-2,4.077426158E-3
2.397909768E2,-2.447240949E-1,2.241325378E-2,2.435606346E-2
2.397960304E2,-2.143726051E-1,2.127456665E-2,1.588615775E-2
2.398010840E2,-1.937555373E-1,3.321075439E-2,7.484255359E-3
2.398061376E2,-1.910407543E-1,3.912258148E-2,1.811955310E-2
2.398111912E2,-1.667996347E-1,2.719306946E-2,2.031053044E-2
2.398162448E2,-1.486203671E-1,4.623889923E-2,2.374710888E-2
2.398212984E2,-1.459790766E-1,3.664588928E-2,-8.502375335E-3
2.398263520E2,-1.407436430E-1,3.545856476E-2,-5.906509701E-3
2.398314056E2,-1.070620418E-1,4.378604889E-2,1.669870690E-4
2.398364592E2,-1.068082452E-1,4.018688202E-2,3.755348036E-3
2.398415128E2,-9.456491470E-2,4.850196838E-2,2.166300081E-2
2.398465664E2,-8.228734136E-2,3.420734406E-2,2.033756673E-2
2.398516200E2,-5.335700512E-2,4.259872437E-2,1.071495842E-2
2.398566736E2,-6.976145506E-2,4.380893707E-2,2.255511284E-2
2.398617273E2,-5.035638809E-2,5.570602417E-2,9.382661432E-3
2.398667808E2,-2.265232801E-2,4.971313477E-2,1.411301643E-2
2.398718344E2,-6.989300251E-3,5.802631378E-2,4.575000145E-3
2.398768880E2,1.333695650E-2,5.203723907E-2,6.876716390E-3
2.398819417E2,1.938521862E-2,5.204772949E-2,1.410497166E-2
2.398869953E2,2.188214660E-2,5.681991577E-2,-1.642354764E-4
2.398920489E2,4.462936521E-2,5.325698853E-2,5.816177931E-3
2.398971025E2,5.180042982E-2,5.211162567E-2,9.462004527E-3
