"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
7.010525368E1,-4.261195374E1,-3.990003586E0,-2.166181183E1
7.011525368E1,-4.252039337E1,-4.373643875E0,-2.193422699E1
7.012525368E1,-4.269507599E1,-4.505857468E0,-2.176328278E1
7.013525373E1,-4.273169708E1,-4.383852959E0,-2.172341919E1
7.014525368E1,-4.296401215E1,-4.483904839E0,-2.141820526E1
7.015525368E1,-4.304006958E1,-4.504426956E0,-2.149445343E1
7.016525274E1,-4.313598251E1,-4.561376572E0,-2.153289032E1
7.017527685E1,-4.304045868E1,-4.504758835E0,-2.143719482E1
7.018538378E1,-4.315687561E1,-4.528796196E0,-2.118882751E1
7.019548935E1,-4.332718658E1,-4.430098057E0,-2.116771698E1
7.020559862E1,-4.344191360E1,-4.540062904E0,-2.135942078E1
7.021570435E1,-4.348122406E1,-4.665005207E0,-2.145623016E1
7.022581331E1,-4.357416534E1,-4.666990757E0,-2.181846619E1
7.023591873E1,-4.359388733E1,-4.738254070E0,-2.187652588E1
7.024525368E1,-4.359646606E1,-4.827832222E0,-2.168676758E1
7.025525368E1,-4.384501648E1,-4.908794880E0,-2.176296234E1
7.026525368E1,-4.369159317E1,-4.954010487E0,-2.199327850E1
7.027525368E1,-4.369275284E1,-4.989952564E0,-2.189829254E1
7.028525368E1,-4.369184875E1,-4.954231739E0,-2.195510864E1
7.029525362E1,-4.363409042E1,-4.968810081E0,-2.207007599E1
7.030525368E1,-4.365754318E1,-5.218012810E0,-2.195855713E1
7.031525368E1,-4.362181854E1,-5.428156853E0,-2.205677795E1
7.032525357E1,-4.358352661E1,-5.461357594E0,-2.215280151E1
7.033525368E1,-4.348799133E1,-5.509578705E0,-2.228745270E1
7.034525362E1,-4.348927307E1,-5.598051071E0,-2.228855133E1
7.035525368E1,-4.375587082E1,-5.661472797E0,-2.247896576E1
7.036525368E1,-4.362437439E1,-5.692466736E0,-2.225093079E1
7.037525362E1,-4.379816055E1,-5.754013062E0,-2.206002808E1
7.038525368E1,-4.377585602E1,-5.645591736E0,-2.230690002E1
7.039525362E1,-4.369774246E1,-5.483514786E0,-2.222889709E1
7.040528654E1,-4.383014297E1,-5.453295231E0,-2.232333374E1
7.041532227E1,-4.402595520E1,-5.780301094E0,-2.226924133E1
7.042542967E1,-4.429809570E1,-6.023210526E0,-2.202288055E1
7.043553743E1,-4.410730743E1,-5.927670479E0,-2.183171082E1
7.044564477E1,-4.437081528E1,-5.813705921E0,-2.209626770E1
7.045575107E1,-4.435057831E1,-5.742000580E0,-2.211455536E1
7.046585951E1,-4.418016052E1,-5.665856361E0,-2.177084351E1
7.047596519E1,-4.437082291E1,-5.726340294E0,-2.190431213E1
7.048525368E1,-4.429281998E1,-5.739105225E0,-2.219113159E1
7.049525368E1,-4.436296844E1,-5.352656364E0,-2.226232910E1
7.050525368E1,-4.441416168E1,-5.070339680E0,-2.254486847E1
7.051525368E1,-4.468062592E1,-5.133650780E0,-2.275436401E1
7.052525368E1,-4.494569016E1,-5.038486958E0,-2.282828522E1
7.053525373E1,-4.490560150E1,-4.947826862E0,-2.292277527E1
7.054525368E1,-4.517153931E1,-5.098061085E0,-2.340056610E1
7.055525362E1,-4.540010834E1,-5.142485619E0,-2.353366089E1
7.056525368E1,-4.555249405E1,-5.113858223E0,-2.349442291E1
7.057525362E1,-4.538269806E1,-5.247944832E0,-2.351597595E1
7.058525368E1,-4.536039734E1,-5.139523029E0,-2.376285553E1
7.059525368E1,-4.524359894E1,-5.027788162E0,-2.387652588E1
7.060525368E1,-4.495867920E1,-5.138943672E0,-2.395558929E1
7.061525368E1,-4.498007584E1,-5.246591091E0,-2.384231567E1
7.062525357E1,-4.499478149E1,-5.016496658E0,-2.399206543E1
7.063525368E1,-4.495353699E1,-4.820002079E0,-2.402798462E1
7.064526211E1,-4.507046890E1,-4.879428387E0,-2.378005981E1
7.065536977E1,-4.516624832E1,-4.971213341E0,-2.391436005E1
7.066547659E1,-4.520762634E1,-5.150345325E0,-2.382096863E1
7.067558352E1,-4.524835205E1,-5.328924179E0,-2.382300568E1
7.068569128E1,-4.538359070E1,-5.388504028E0,-2.368951416E1
7.069579201E1,-4.559346771E1,-5.432442665E0,-2.376542664E1
7.070590456E1,-4.550334930E1,-5.607622147E0,-2.336721802E1
7.071599862E1,-4.556315994E1,-5.787018299E0,-2.336917114E1
7.072525368E1,-4.541101837E1,-5.955652237E0,-2.367736816E1
7.073525368E1,-4.556108093E1,-5.855140686E0,-2.382810974E1
7.074525362E1,-4.550397491E1,-5.835325718E0,-2.377086639E1
7.075525368E1,-4.571372986E1,-5.826734543E0,-2.375069427E1
7.076525362E1,-4.557669830E1,-5.608347893E0,-2.380587006E1
7.077525362E1,-4.561638260E1,-5.855934143E0,-2.411415100E1
7.078525368E1,-4.561380005E1,-5.801301956E0,-2.438069153E1
7.079525368E1,-4.559215546E1,-5.606067657E0,-2.434018707E1
7.080525368E1,-4.562722778E1,-5.412843227E0,-2.437578583E1
7.081525368E1,-4.534141922E1,-5.383439541E0,-2.428131866E1
7.082525362E1,-4.537880707E1,-5.331991196E0,-2.428050232E1
7.083525368E1,-4.505561066E1,-5.354035854E0,-2.418685150E1
7.084525368E1,-4.519469833E1,-5.696504593E0,-2.409503937E1
7.085525373E1,-4.509751129E1,-5.446244240E0,-2.382516479E1
7.086525368E1,-4.525234985E1,-5.489611626E0,-2.357685852E1
7.087527784E1,-4.521574020E1,-5.506776810E0,-2.338638306E1
7.088530868E1,-4.529528427E1,-5.600178242E0,-2.310088348E1
7.089541701E1,-4.545063400E1,-5.678934097E0,-2.285301971E1
7.090552290E1,-4.550941086E1,-5.822498798E0,-2.293087769E1
7.091563144E1,-4.564374161E1,-5.881304741E0,-2.293098450E1
7.092573769E1,-4.575436401E1,-5.655740261E0,-2.300400543E1
7.093584420E1,-4.562041473E1,-5.684632301E0,-2.313859558E1
7.094595248E1,-4.523649597E1,-5.561451912E0,-2.325337219E1
7.095525362E1,-4.523558807E1,-5.560677528E0,-2.338697052E1
7.096525368E1,-4.511968994E1,-5.537082672E0,-2.355899048E1
7.097525368E1,-4.509907150E1,-5.377679825E0,-2.344258118E1
7.098525368E1,-4.488894653E1,-5.263627052E0,-2.325127411E1
7.099525368E1,-4.477073669E1,-5.010890007E0,-2.326776123E1
7.100525373E1,-4.435432053E1,-5.187985420E0,-2.319556427E1
7.101525368E1,-4.443077087E1,-5.173892975E0,-2.313777161E1
7.102525368E1,-4.450851822E1,-5.143433571E0,-2.285073090E1
7.103525368E1,-4.447344971E1,-5.266765594E0,-2.266156769E1
7.104525368E1,-4.466361237E1,-5.187021732E0,-2.256425476E1
7.105525368E1,-4.458599854E1,-5.165172577E0,-2.271703339E1
7.106525362E1,-4.470034790E1,-5.187439919E0,-2.277403259E1
7.107525368E1,-4.464734650E1,-5.468208313E0,-2.275869751E1
7.108525368E1,-4.476209259E1,-5.438387871E0,-2.264327240E1
7.109525368E1,-4.474391937E1,-5.420871735E0,-2.247135925E1
7.110525368E1,-4.478361511E1,-5.563619614E0,-2.254930115E1
7.111525368E1,-4.470497894E1,-5.418573380E0,-2.258602905E1
7.112535576E1,-4.458973694E1,-5.308165550E0,-2.247067261E1
7.113546269E1,-4.455506134E1,-5.396883011E0,-2.214747620E1
7.114557029E1,-4.447977448E1,-5.377024651E0,-2.195671844E1
7.115567711E1,-4.438399506E1,-5.285240173E0,-2.182241821E1
7.116578290E1,-4.426874161E1,-5.262197971E0,-2.189901733E1
7.117589217E1,-4.407755280E1,-5.253691196E0,-2.195706177E1
7.118599805E1,-4.396126938E1,-5.177344799E0,-2.207116699E1
7.119525368E1,-4.373050690E1,-5.078620434E0,-2.214735413E1
7.120525362E1,-4.346634674E1,-5.226977825E0,-2.205500031E1
7.121525368E1,-4.346492767E1,-5.173341751E0,-2.214977264E1
7.122525368E1,-4.337016296E1,-5.292119026E0,-2.232347107E1
7.123525368E1,-4.327360153E1,-5.252089977E0,-2.241885376E1
7.124525368E1,-4.329101944E1,-5.059265137E0,-2.224459076E1
7.125525368E1,-4.329089355E1,-5.006735325E0,-2.214850616E1
7.126525352E1,-4.332958221E1,-4.921447277E0,-2.188005066E1
7.127525362E1,-4.332958603E1,-4.886500835E0,-2.180326843E1
7.128525362E1,-4.332727432E1,-4.727251530E0,-2.180129242E1
7.129525368E1,-4.336556625E1,-4.694050789E0,-2.170526886E1
7.130525368E1,-4.336171341E1,-4.428635120E0,-2.170198059E1
7.131525368E1,-4.351397705E1,-4.330004692E0,-2.152826691E1
7.132525368E1,-4.334469604E1,-4.482007027E0,-2.151186371E1
7.133525368E1,-4.332858276E1,-4.588572502E0,-2.130331421E1
7.134525852E1,-4.343972015E1,-4.398396969E0,-2.137677002E1
7.135529451E1,-4.359365463E1,-4.406043053E0,-2.118528748E1
7.136540123E1,-4.355832672E1,-4.546627045E0,-2.107268524E1
7.137550842E1,-4.359391785E1,-4.388791084E0,-2.110872650E1
7.138561597E1,-4.355820465E1,-4.476623535E0,-2.093820953E1
7.139572274E1,-4.350121689E1,-4.526811600E0,-2.101544952E1
7.140583050E1,-4.353745270E1,-4.369529247E0,-2.095606232E1
7.141593868E1,-4.336470032E1,-4.308867455E0,-2.099428558E1
7.142525362E1,-4.298528290E1,-4.451656342E0,-2.101692200E1
7.143525362E1,-4.288897705E1,-4.446794510E0,-2.115091705E1
7.144525362E1,-4.281009293E1,-4.231634617E0,-2.107225800E1
7.145525368E1,-4.252465820E1,-4.307401657E0,-2.115087891E1
7.146525368E1,-4.237086105E1,-4.229973316E0,-2.116971588E1
7.147525362E1,-4.217646408E1,-3.974077225E0,-2.116743469E1
7.148525373E1,-4.213547516E1,-3.830223560E0,-2.128034973E1
7.149525368E1,-4.232344818E1,-3.661233425E0,-2.131553650E1
7.150525368E1,-4.241898346E1,-3.613012314E0,-2.118088531E1
7.151525362E1,-4.241925049E1,-3.525867939E0,-2.095075989E1
7.152525362E1,-4.243781281E1,-3.543715954E0,-2.106541443E1
7.153525368E1,-4.220628738E1,-3.322015762E0,-2.098738098E1
7.154525373E1,-4.217044067E1,-3.444684029E0,-2.091273499E1
7.155525368E1,-4.238199997E1,-3.472587585E0,-2.070214844E1
7.156525362E1,-4.238109589E1,-3.471813202E0,-2.083574677E1
7.157525368E1,-4.203585052E1,-3.385656834E0,-2.095079803E1
7.158529206E1,-4.216555405E1,-3.143436909E0,-2.098534393E1
7.159534107E1,-4.210625076E1,-3.086794853E0,-2.117578125E1
7.160544764E1,-4.200981903E1,-3.046875954E0,-2.125207520E1
7.161555540E1,-4.206911087E1,-3.225829601E0,-2.133037567E1
7.162566138E1,-4.225657654E1,-2.969031334E0,-2.124995422E1
7.163577040E1,-4.212236786E1,-2.962755680E0,-2.134593201E1
7.164587706E1,-4.206873703E1,-3.068239212E0,-2.104211426E1
7.165598362E1,-4.226018524E1,-3.076967239E0,-2.094589996E1
7.166525368E1,-4.218682861E1,-3.181080341E0,-2.073758698E1
7.167525368E1,-4.211346817E1,-3.320139885E0,-2.060605621E1
7.168525368E1,-4.218837738E1,-3.217354298E0,-2.058534241E1
7.169525373E1,-4.226509094E1,-3.168536663E0,-2.041259766E1
7.170525368E1,-4.195801544E1,-3.014122963E0,-2.037393188E1
7.171525368E1,-4.167272186E1,-3.002635002E0,-2.024151611E1
7.172525368E1,-4.171049500E1,-3.003938198E0,-2.029861450E1
7.173525362E1,-4.167323303E1,-3.072969913E0,-2.031873322E1
7.174525368E1,-4.153978729E1,-3.224616051E0,-2.064571381E1
7.175525368E1,-4.138753510E1,-3.218408108E0,-2.058908844E1
7.176525368E1,-4.142942429E1,-3.432928562E0,-2.049613190E1
7.177525368E1,-4.150573730E1,-3.506091118E0,-2.064938354E1
7.178525368E1,-4.154697800E1,-3.737531662E0,-2.069024658E1
7.179525368E1,-4.181203461E1,-3.677314281E0,-2.084095001E1
7.180525362E1,-4.158126450E1,-3.665955544E0,-2.110909271E1
7.181525362E1,-4.158050537E1,-3.490560532E0,-2.083969879E1
7.182528097E1,-4.159522247E1,-3.138154030E0,-2.072071838E1
7.183538722E1,-4.170714188E1,-2.896222591E0,-2.056449127E1
7.184549227E1,-4.179856873E1,-2.564891338E0,-2.042633057E1
7.185560217E1,-4.171929932E1,-2.331926346E0,-2.036653900E1
7.186570857E1,-4.168075180E1,-2.312486172E0,-2.038555908E1
7.187581602E1,-4.168036270E1,-2.312154293E0,-2.044281769E1
7.188592191E1,-4.175824356E1,-2.246859550E0,-2.005991364E1
7.189525373E1,-4.179871368E1,-2.442689896E0,-2.013851166E1
7.190525373E1,-4.195494843E1,-2.696950912E0,-2.014095306E1
7.191525368E1,-4.216430664E1,-2.740447044E0,-2.029321289E1
7.192525373E1,-4.195545197E1,-2.837178230E0,-2.037173462E1
7.193525368E1,-4.207456207E1,-3.108162880E0,-2.026004028E1
7.194525368E1,-4.234039307E1,-3.083555222E0,-2.037301636E1
7.195525368E1,-4.247203064E1,-2.930360317E0,-2.031323242E1
7.196525368E1,-4.258766937E1,-3.006153584E0,-2.029455566E1
7.197525373E1,-4.266424561E1,-3.044590950E0,-2.033284760E1
7.198525368E1,-4.243463898E1,-3.034227848E0,-2.042922211E1
7.199525368E1,-4.222718811E1,-3.289433956E0,-2.064331818E1
7.200525368E1,-4.230620575E1,-3.469758511E0,-2.062611389E1
7.201525362E1,-4.215021515E1,-3.320557117E0,-2.081584167E1
7.202525368E1,-4.207453918E1,-3.352786541E0,-2.079750824E1
7.203525362E1,-4.179219437E1,-3.588466644E0,-2.076358795E1
7.204525368E1,-4.181088257E1,-3.606425285E0,-2.085915375E1
7.205528904E1,-4.178871536E1,-3.428221703E0,-2.093338013E1
7.206532654E1,-4.213318634E1,-3.478767872E0,-2.085605621E1
7.207543357E1,-4.213075256E1,-3.232042313E0,-2.068121338E1
7.208554399E1,-4.230221558E1,-3.239178658E0,-2.071867371E1
7.209564847E1,-4.241849899E1,-3.315525055E0,-2.060456848E1
7.210575508E1,-4.243461990E1,-3.156539917E0,-2.069794464E1
7.211586258E1,-4.262721634E1,-3.288575649E0,-2.069869232E1
7.212596857E1,-4.264616013E1,-3.359175205E0,-2.087126160E1
7.213525368E1,-4.283824158E1,-3.490768433E0,-2.094834900E1
7.214525368E1,-4.263157272E1,-3.711692333E0,-2.097115326E1
7.215525373E1,-4.280598831E1,-3.913577080E0,-2.099194336E1
7.216525368E1,-4.274617386E1,-3.769126892E0,-2.106676483E1
7.217525368E1,-4.272670746E1,-3.733031273E0,-2.104731750E1
7.218525368E1,-4.240633392E1,-3.932240486E0,-2.091769409E1
7.219525378E1,-4.236882019E1,-3.931158543E0,-2.082242584E1
7.220525362E1,-4.225215912E1,-3.767114639E0,-2.080183411E1
7.221525368E1,-4.208017731E1,-3.777009010E0,-2.087910461E1
7.222525368E1,-4.199974060E1,-3.543048382E0,-2.099108124E1
7.223525368E1,-4.179088211E1,-3.674726009E0,-2.114638519E1
7.224525368E1,-4.179216766E1,-3.763197899E0,-2.114748383E1
7.225525373E1,-4.196361923E1,-3.857699871E0,-2.137689972E1
7.226525368E1,-4.234689713E1,-3.927907467E0,-2.124238586E1
7.227525362E1,-4.241909409E1,-3.770379066E0,-2.150729370E1
7.228525368E1,-4.259272766E1,-4.024019718E0,-2.175776672E1
7.229526487E1,-4.255482101E1,-4.057552338E0,-2.179653168E1
7.230537300E1,-4.257763672E1,-4.201363087E0,-2.155009460E1
7.231547586E1,-4.276766586E1,-4.173928261E0,-2.158703613E1
7.232558717E1,-4.280825806E1,-4.422288895E0,-2.176171875E1
7.233569633E1,-4.273284531E1,-4.419793129E0,-2.162843323E1
7.234579644E1,-4.273450851E1,-4.578489304E0,-2.172583771E1
7.235590904E1,-4.288971710E1,-4.744500160E0,-2.168901062E1
7.236530024E1,-4.306042099E1,-4.576241493E0,-2.145707703E1
7.237525373E1,-4.304249573E1,-4.646312237E0,-2.143894958E1
7.238525362E1,-4.327144623E1,-4.743487835E0,-2.162995911E1
7.239525368E1,-4.338682556E1,-4.801586628E0,-2.161106110E1
7.240525368E1,-4.351807404E1,-4.648059845E0,-2.160853577E1
7.241525362E1,-4.367250443E1,-4.848352909E0,-2.176300049E1
7.242525368E1,-4.382320404E1,-4.835760593E0,-2.201026154E1
7.243525368E1,-4.390402603E1,-5.104999542E0,-2.191780853E1
7.244525368E1,-4.369774628E1,-5.291308880E0,-2.180657196E1
7.245525368E1,-4.394887543E1,-5.461849213E0,-2.169300842E1
7.246525368E1,-4.406323242E1,-5.449170589E0,-2.167323303E1
7.247525373E1,-4.406451797E1,-5.502696037E0,-2.159754944E1
7.248525368E1,-4.408693314E1,-5.768486977E0,-2.167710114E1
7.249525362E1,-4.389446259E1,-5.671508312E0,-2.173404694E1
7.250525368E1,-4.387615967E1,-5.653881550E0,-2.158122253E1
7.251525368E1,-4.387513351E1,-5.565630913E0,-2.154195404E1
7.252527545E1,-4.398779678E1,-5.621406555E0,-2.192385101E1
7.253531180E1,-4.394834137E1,-5.618665218E0,-2.211486816E1
7.254541920E1,-4.409930801E1,-5.571347713E0,-2.224717712E1
7.255552628E1,-4.417613983E1,-5.610006332E0,-2.224729919E1
7.256563378E1,-4.415539169E1,-5.502912045E0,-2.226514435E1
7.257574008E1,-4.442340851E1,-5.585023880E0,-2.228400421E1
7.258584727E1,-4.455541992E1,-5.589418888E0,-2.251248169E1
7.259595545E1,-4.453542328E1,-5.657719612E0,-2.279972076E1
7.260525368E1,-4.449700928E1,-5.620917320E0,-2.276126862E1
7.261525352E1,-4.478116226E1,-5.439205170E0,-2.264315796E1
7.262525357E1,-4.459049606E1,-5.396194458E0,-2.254808044E1
7.263525362E1,-4.443399811E1,-5.194131374E0,-2.269898224E1
7.264525368E1,-4.471904755E1,-5.083086491E0,-2.260083771E1
7.265525357E1,-4.483468246E1,-5.158879757E0,-2.258215332E1
7.266525368E1,-4.494878387E1,-5.058614254E0,-2.240859222E1
7.267525368E1,-4.494995117E1,-5.059609890E0,-2.223682404E1
7.268525362E1,-4.514305878E1,-5.244507313E0,-2.227639771E1
7.269525368E1,-4.510411072E1,-5.329574108E0,-2.258302307E1
7.270525368E1,-4.525815582E1,-5.529535294E0,-2.279474640E1
7.271525378E1,-4.560441589E1,-5.791307926E0,-2.291091156E1
7.272525362E1,-4.531692505E1,-5.777938843E0,-2.310295105E1
7.273525373E1,-4.512586212E1,-5.769542694E0,-2.314190674E1
7.274525368E1,-4.504863739E1,-5.782971382E0,-2.331420898E1
7.275525373E1,-4.510380554E1,-5.783654213E0,-2.361933899E1
7.276525368E1,-4.527141953E1,-5.490428448E0,-2.357672882E1
7.277544972E1,-4.536785126E1,-5.530347347E0,-2.350043488E1
7.278546451E1,-4.530931854E1,-5.509315491E0,-2.365313721E1
7.279557347E1,-4.506436539E1,-5.676074028E0,-2.358000946E1
7.280567951E1,-4.540844727E1,-5.761235237E0,-2.363672638E1
7.281578597E1,-4.533057404E1,-5.721691132E0,-2.378929138E1
7.282589477E1,-4.540959930E1,-5.832122803E0,-2.361852264E1
7.283599826E1,-4.546478271E1,-5.727966785E0,-2.369331360E1
7.284525368E1,-4.540934372E1,-5.831901550E0,-2.365669250E1
7.285525373E1,-4.533045578E1,-5.634214878E0,-2.361642456E1
7.286525368E1,-4.533174896E1,-5.635321140E0,-2.342556763E1
7.287525362E1,-4.542162323E1,-5.302662373E0,-2.351643372E1
7.288525368E1,-4.521405792E1,-5.400499821E0,-2.340409851E1
7.289525368E1,-4.561564636E1,-5.366022110E0,-2.315367126E1
7.290525368E1,-4.552062988E1,-5.449632645E0,-2.328875732E1
7.291525368E1,-4.561951447E1,-5.544072151E0,-2.296500397E1
7.292525362E1,-4.556355667E1,-5.630091667E0,-2.296633911E1
7.293525368E1,-4.554808044E1,-5.824576378E0,-2.285431671E1
7.294525357E1,-4.558199692E1,-5.560463905E0,-2.290812683E1
7.295525368E1,-4.564219284E1,-5.757664680E0,-2.289122009E1
7.296525373E1,-4.575526047E1,-5.656514168E0,-2.287034607E1
7.297525368E1,-4.575563812E1,-5.744211674E0,-2.300504303E1
7.298525362E1,-4.563872528E1,-5.545000076E0,-2.294584656E1
7.299526347E1,-4.550271988E1,-5.397390842E0,-2.300189972E1
7.300529920E1,-4.560004425E1,-5.560396194E0,-2.306073761E1
7.301540514E1,-4.552127457E1,-5.485131264E0,-2.327011871E1
7.302551170E1,-4.561937714E1,-5.613853931E0,-2.313766479E1
7.303562034E1,-4.578762817E1,-5.391074181E0,-2.315319061E1
7.304572633E1,-4.576571655E1,-5.230564594E0,-2.322763824E1
7.305583368E1,-4.557247543E1,-5.080502510E0,-2.328392792E1
7.306594081E1,-4.568528366E1,-4.979130745E0,-2.330122375E1
7.307525357E1,-4.568502426E1,-4.978909492E0,-2.333939362E1
7.308525368E1,-4.558513260E1,-4.638960838E0,-2.327836609E1
7.309525368E1,-4.564328003E1,-4.642187595E0,-2.314453125E1
7.310525368E1,-4.551113510E1,-4.690101147E0,-2.305031586E1
7.311525368E1,-4.522647858E1,-4.766531944E0,-2.301441956E1
7.312525368E1,-4.517579651E1,-5.136656761E0,-2.284748840E1
7.313525368E1,-4.515826416E1,-5.207059383E0,-2.277210236E1
7.314525362E1,-4.510115051E1,-5.222190857E0,-2.279164124E1
7.315525368E1,-4.498641968E1,-5.164645195E0,-2.271511078E1
7.316525368E1,-4.473851013E1,-5.136655331E0,-2.265866089E1
7.317525368E1,-4.452824402E1,-5.109858036E0,-2.267839050E1
7.318525368E1,-4.446816635E1,-5.017606258E0,-2.290655518E1
7.319525373E1,-4.425892639E1,-5.061586380E0,-2.292716217E1
7.320525362E1,-4.399065399E1,-4.944306850E0,-2.286968994E1
7.321525373E1,-4.395146942E1,-4.854421139E0,-2.283058167E1
7.322525362E1,-4.385954285E1,-5.028051853E0,-2.269956970E1
7.323525378E1,-4.397723770E1,-5.227926731E0,-2.264425659E1
7.324534446E1,-4.411131287E1,-5.269038200E0,-2.264414215E1
7.325545112E1,-4.424783325E1,-5.399617195E0,-2.247335815E1
7.326555862E1,-4.413452148E1,-5.378234386E0,-2.226367188E1
7.327566581E1,-4.417475128E1,-5.364166260E0,-2.191975403E1
7.328577310E1,-4.428601837E1,-5.174101353E0,-2.197412109E1
7.329588014E1,-4.430933380E1,-5.493085861E0,-2.203524780E1
7.330598717E1,-4.451972198E1,-5.572413445E0,-2.211160278E1
7.331525373E1,-4.462982941E1,-5.328933239E0,-2.222257233E1
7.332525362E1,-4.463098907E1,-5.382348061E0,-2.216596985E1
7.333525368E1,-4.442021942E1,-5.232796669E0,-2.199330902E1
7.334525357E1,-4.446082306E1,-5.376318455E0,-2.193765259E1
7.335525368E1,-4.461244202E1,-5.277134895E0,-2.185935974E1
7.336525368E1,-4.455584717E1,-5.292708397E0,-2.180255890E1
7.337525368E1,-4.434365845E1,-5.054574013E0,-2.164788818E1
7.338525368E1,-4.418833923E1,-4.696248531E0,-2.128150177E1
7.339525368E1,-4.367550659E1,-4.728586674E0,-2.105525970E1
7.340525368E1,-4.363606262E1,-4.638479710E0,-2.105432129E1
7.341525362E1,-4.350158691E1,-4.719348431E0,-2.138042450E1
7.342525373E1,-4.346112061E1,-4.523517609E0,-2.130182648E1
7.343525368E1,-4.326953888E1,-4.549624920E0,-2.149391174E1
7.344525368E1,-4.305850220E1,-4.469744205E0,-2.151298523E1
7.345525368E1,-4.297922897E1,-4.271725655E0,-2.152996826E1
7.346526446E1,-4.273181915E1,-4.418909550E0,-2.178108215E1
7.347528290E1,-4.299776840E1,-4.481778145E0,-2.206692505E1
7.348539045E1,-4.286602020E1,-4.477604389E0,-2.180027771E1
7.349549847E1,-4.283160400E1,-4.566543102E0,-2.143890381E1
7.350560456E1,-4.281599045E1,-4.813336372E0,-2.146113586E1
7.351571097E1,-4.285222244E1,-4.708473206E0,-2.151692200E1
7.352585758E1,-4.283494568E1,-4.779097080E0,-2.140336609E1
7.353592597E1,-4.289527130E1,-4.958935738E0,-2.132897949E1
7.354525368E1,-4.289669037E1,-4.995099068E0,-2.119581604E1
7.355525368E1,-4.277952576E1,-4.673354626E0,-2.090605164E1
7.356525362E1,-4.277887726E1,-4.672801495E0,-2.100148010E1
7.357525362E1,-4.281112671E1,-4.284938812E0,-2.103466797E1
7.358525368E1,-4.269369125E1,-4.085285187E0,-2.105181122E1
7.359525368E1,-4.259765625E1,-3.958332539E0,-2.087889862E1
7.360525368E1,-4.250328445E1,-4.007549286E0,-2.084178162E1
7.361525368E1,-4.232950974E1,-3.841163635E0,-2.080234528E1
7.362525368E1,-4.230939484E1,-3.821988106E0,-2.091671753E1
7.363525368E1,-4.231440735E1,-4.123345375E0,-2.082501984E1
7.364525368E1,-4.233388138E1,-4.054602146E0,-2.061412048E1
7.365525357E1,-4.231454086E1,-4.071036339E0,-2.069075775E1
7.366525368E1,-4.221566772E1,-3.854284286E0,-2.074577332E1
7.367525362E1,-4.233297729E1,-4.001408100E0,-2.063253784E1
7.368525362E1,-4.233002472E1,-3.771713257E0,-2.057243347E1
7.369525373E1,-4.238406372E1,-3.474357128E0,-2.039669800E1
7.370529185E1,-4.257448196E1,-3.429780960E0,-2.033799744E1
7.371532914E1,-4.270701599E1,-3.347252846E0,-2.029817963E1
7.372543722E1,-4.274181747E1,-3.311065197E0,-2.071746826E1
7.373554456E1,-4.272272873E1,-3.380140305E0,-2.087110901E1
7.374565008E1,-4.287511063E1,-3.386458874E0,-2.090865326E1
